Fallnummer,Aktivität,Zeitstempel,Abteilung,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Ort
025,Bestellstatus im System ändern,2024-03-05 18:08:56,Warenausgang,Luca Huber,"2,27",Siemens,Produkt E,"150,0",online
026,Kunden-Daten aufnehmen,2024-03-05 11:45:56,Auftragsannahme,Lisa Schulz,"3,1",Samsung Electronics,Produkt S,"90,0",Schalter
026,Kunden-Daten in System übertragen,2024-03-05 12:12:56,Auftragsannahme,Lisa Schulz,"1,63",Samsung Electronics,Produkt S,"90,0",online
026,Zahlvorgang abschließen,2024-03-05 12:42:56,Auftragsannahme,Timo Wagner,"2,28",Samsung Electronics,Produkt S,"90,0",Schalter
026,Bestellung im System eintragen,2024-03-05 12:43:56,Auftragsannahme,Sarah Schmidt,"5,11",Samsung Electronics,Produkt S,"90,0",online
026,Lagerbestand überprüfen,2024-03-05 13:16:56,Bestandsverwaltung,Nico Schmidt,"4,26",Samsung Electronics,Produkt S,"90,0",online
026,Auftragsabwicklung im System starten,2024-03-05 13:48:56,Bestandsverwaltung,Jan Becker,"4,18",Samsung Electronics,Produkt S,"90,0",online
026,Artikel zusammenstellen,2024-03-05 14:23:56,Lager,Mia Schmitt,"12,88",Samsung Electronics,Produkt S,"90,0",Lager B
026,Ware verpacken,2024-03-05 14:35:56,Lager,Jonas Richter,"4,32",Samsung Electronics,Produkt S,"90,0",Lager C
026,Gewicht prüfen,2024-03-05 15:18:56,Qualitätskontrolle,Hannah Meyer,"2,16",Samsung Electronics,Produkt S,"90,0",Lager C
026,Anzahl der Artikel überprüfen,2024-03-05 15:31:56,Qualitätskontrolle,Noah Becker,"2,53",Samsung Electronics,Produkt S,"90,0",Lager C
026,Verpackung prüfen,2024-03-05 16:09:56,Qualitätskontrolle,Hannah Meyer,"2,24",Samsung Electronics,Produkt S,"90,0",Lager C
026,Fehler im System eintragen,2024-03-05 16:18:56,Qualitätskontrolle,Hannah Meyer,"5,21",Samsung Electronics,Produkt S,"90,0",online
026,Bestandsverwaltung informieren,2024-03-05 17:07:56,Qualitätskontrolle,Emilia Wagner,"3,46",Samsung Electronics,Produkt S,"90,0",online
026,Lagerbestand überprüfen,2024-03-05 17:37:56,Bestandsverwaltung,Jan Becker,"5,8",Samsung Electronics,Produkt S,"90,0",online
026,Auftragsabwicklung im System starten,2024-03-05 18:18:56,Bestandsverwaltung,Laura Fischer,"3,81",Samsung Electronics,Produkt S,"90,0",online
026,Artikel zusammenstellen,2024-03-05 18:48:56,Lager,Mia Schmitt,"9,4",Samsung Electronics,Produkt S,"90,0",Lager C
026,Ware verpacken,2024-03-05 18:56:56,Lager,Mia Schmitt,"7,62",Samsung Electronics,Produkt S,"90,0",Lager C
026,Gewicht prüfen,2024-03-05 19:26:56,Qualitätskontrolle,Emilia Wagner,"2,9",Samsung Electronics,Produkt S,"90,0",Lager C
026,Anzahl der Artikel überprüfen,2024-03-05 19:42:56,Qualitätskontrolle,Emilia Wagner,"2,79",Samsung Electronics,Produkt S,"90,0",Lager C
026,Verpackung prüfen,2024-03-05 19:50:56,Qualitätskontrolle,Noah Becker,"3,15",Samsung Electronics,Produkt S,"90,0",Lager C
026,Paket zur Warenausgabe bringen,2024-03-05 20:14:56,Warenausgang,David Meyer,"4,71",Samsung Electronics,Produkt S,"90,0",Warenausgabe 2
026,Zahlungsabwicklung durchführen,2024-03-05 20:39:56,Warenausgang,Sophia Lang,"2,27",Samsung Electronics,Produkt S,"90,0",Warenausgabe 2
026,Paket an Kunde übergeben,2024-03-05 20:54:56,Warenausgang,David Meyer,"2,32",Samsung Electronics,Produkt S,"90,0",Warenausgabe 2
026,Bestellstatus im System ändern,2024-03-05 21:24:56,Warenausgang,Luca Huber,"2,91",Samsung Electronics,Produkt S,"90,0",online
027,Kunden-Daten aufnehmen,2024-03-05 11:45:56,Auftragsannahme,Lisa Schulz,"3,7",Nestlé,Produkt Q,"110,0",Schalter
027,Kunden-Daten in System übertragen,2024-03-05 12:05:56,Auftragsannahme,Max Mustermann,"2,9",Nestlé,Produkt Q,"110,0",online
027,Zahlvorgang abschließen,2024-03-05 12:33:56,Auftragsannahme,Timo Wagner,"2,01",Nestlé,Produkt Q,"110,0",Schalter
027,Bestellung im System eintragen,2024-03-05 13:11:56,Auftragsannahme,Max Mustermann,"6,48",Nestlé,Produkt Q,"110,0",online
027,Lagerbestand überprüfen,2024-03-05 13:27:56,Bestandsverwaltung,Lisa Mueller,"7,77",Nestlé,Produkt Q,"110,0",online
027,Artikel bestellen,2024-03-05 14:15:56,Bestandsverwaltung,Nico Schmidt,"7,69",Nestlé,Produkt Q,"110,0",online
027,Information an Kunde über verspätetet Lieferzeit verschicken,2024-03-05 14:28:56,Bestandsverwaltung,Nico Schmidt,"1,21",Nestlé,Produkt Q,"110,0",online
027,Auftragsabwicklung im System starten,2024-03-05 15:09:56,Bestandsverwaltung,Lisa Mueller,"4,79",Nestlé,Produkt Q,"110,0",online
027,Artikel zusammenstellen,2024-03-05 16:03:56,Lager,Jonas Richter,"9,41",Nestlé,Produkt Q,"110,0",Lager A
027,Ware verpacken,2024-03-05 16:30:56,Lager,Mia Schmitt,"6,89",Nestlé,Produkt Q,"110,0",Lager C
027,Gewicht prüfen,2024-03-05 16:54:56,Qualitätskontrolle,Emilia Wagner,"2,52",Nestlé,Produkt Q,"110,0",Lager C
027,Anzahl der Artikel überprüfen,2024-03-05 17:19:56,Qualitätskontrolle,Emilia Wagner,"2,2",Nestlé,Produkt Q,"110,0",Lager C
027,Verpackung prüfen,2024-03-05 17:29:56,Qualitätskontrolle,Hannah Meyer,"3,01",Nestlé,Produkt Q,"110,0",Lager C
027,Paket zur Warenausgabe bringen,2024-03-05 18:26:56,Warenausgang,Emma Weber,"7,97",Nestlé,Produkt Q,"110,0",Warenausgabe 1
027,Zahlungsabwicklung durchführen,2024-03-05 18:43:56,Warenausgang,Emma Weber,"2,5",Nestlé,Produkt Q,"110,0",Warenausgabe 1
027,Paket an Kunde übergeben,2024-03-05 19:11:56,Warenausgang,Leonie Richter,"2,18",Nestlé,Produkt Q,"110,0",Warenausgabe 1
027,Bestellstatus im System ändern,2024-03-05 19:13:56,Warenausgang,Leonie Richter,"2,12",Nestlé,Produkt Q,"110,0",online
028,Kunden-Daten aufnehmen,2024-03-05 11:45:56,Auftragsannahme,Sarah Schmidt,"3,35",Bayer,Produkt R,"130,0",Schalter
028,Kunden-Daten in System übertragen,2024-03-05 12:40:56,Auftragsannahme,Lisa Schulz,"1,58",Bayer,Produkt R,"130,0",online
028,Zahlvorgang abschließen,2024-03-05 13:06:56,Auftragsannahme,Lena Mueller,"2,56",Bayer,Produkt R,"130,0",Schalter
028,Bestellung im System eintragen,2024-03-05 13:29:56,Auftragsannahme,Sarah Schmidt,"7,8",Bayer,Produkt R,"130,0",online
028,Lagerbestand überprüfen,2024-03-05 13:34:56,Bestandsverwaltung,Jan Becker,"2,63",Bayer,Produkt R,"130,0",online
028,Auftragsabwicklung im System starten,2024-03-05 13:47:56,Bestandsverwaltung,Laura Fischer,"3,06",Bayer,Produkt R,"130,0",online
028,Artikel zusammenstellen,2024-03-05 14:39:56,Lager,Mia Schmitt,"12,94",Bayer,Produkt R,"130,0",Lager B
028,Ware verpacken,2024-03-05 15:11:56,Lager,Jonas Richter,"6,43",Bayer,Produkt R,"130,0",Lager C
028,Gewicht prüfen,2024-03-05 15:48:56,Qualitätskontrolle,Emilia Wagner,"2,93",Bayer,Produkt R,"130,0",Lager C
028,Anzahl der Artikel überprüfen,2024-03-05 16:01:56,Qualitätskontrolle,Hannah Meyer,"2,02",Bayer,Produkt R,"130,0",Lager C
028,Verpackung prüfen,2024-03-05 16:13:56,Qualitätskontrolle,Hannah Meyer,"2,86",Bayer,Produkt R,"130,0",Lager C
028,Fehler im System eintragen,2024-03-05 16:24:56,Qualitätskontrolle,Hannah Meyer,"6,13",Bayer,Produkt R,"130,0",online
028,Bestandsverwaltung informieren,2024-03-05 16:30:56,Qualitätskontrolle,Emilia Wagner,"3,08",Bayer,Produkt R,"130,0",online
028,Lagerbestand überprüfen,2024-03-05 16:33:56,Bestandsverwaltung,Lisa Mueller,"5,65",Bayer,Produkt R,"130,0",online
028,Auftragsabwicklung im System starten,2024-03-05 17:01:56,Bestandsverwaltung,Nico Schmidt,"5,38",Bayer,Produkt R,"130,0",online
028,Artikel zusammenstellen,2024-03-05 17:05:56,Lager,Jonas Richter,"8,76",Bayer,Produkt R,"130,0",Lager A
028,Ware verpacken,2024-03-05 17:28:56,Lager,Mia Schmitt,"6,37",Bayer,Produkt R,"130,0",Lager C
028,Gewicht prüfen,2024-03-05 18:23:56,Qualitätskontrolle,Emilia Wagner,"1,56",Bayer,Produkt R,"130,0",Lager C
028,Anzahl der Artikel überprüfen,2024-03-05 18:50:56,Qualitätskontrolle,Hannah Meyer,"4,36",Bayer,Produkt R,"130,0",Lager C
028,Verpackung prüfen,2024-03-05 19:22:56,Qualitätskontrolle,Emilia Wagner,"2,88",Bayer,Produkt R,"130,0",Lager C
028,Informationen an Transporteur übermitteln,2024-03-05 20:10:56,Warenausgang,Luca Huber,"4,14",Bayer,Produkt R,"130,0",online
028,Paket an Transporteur übergeben,2024-03-05 20:29:56,Warenausgang,Luca Huber,"6,6",Bayer,Produkt R,"130,0",Warenausgabe 3
028,Bestellstatus im System ändern,2024-03-05 21:20:56,Warenausgang,Sophia Lang,"1,47",Bayer,Produkt R,"130,0",online
029,Kunden-Daten aufnehmen,2024-03-05 11:45:56,Auftragsannahme,Lena Mueller,"3,21",Bayer,Produkt H,"130,0",Schalter
029,Kunden-Daten in System übertragen,2024-03-05 11:47:56,Auftragsannahme,Lisa Schulz,"2,98",Bayer,Produkt H,"130,0",online
029,Rechnungsadesse aufnehmen,2024-03-05 12:40:56,Auftragsannahme,Timo Wagner,"1,69",Bayer,Produkt H,"130,0",Schalter
029,Rechnungsadesse im System eintragen,2024-03-05 13:05:56,Auftragsannahme,Sarah Schmidt,"1,95",Bayer,Produkt H,"130,0",online
029,Bestellung im System eintragen,2024-03-05 14:00:56,Auftragsannahme,Lena Mueller,"5,01",Bayer,Produkt H,"130,0",online
029,Lagerbestand überprüfen,2024-03-05 14:21:56,Bestandsverwaltung,Paul Zimmer,"3,25",Bayer,Produkt H,"130,0",online
029,Auftragsabwicklung im System starten,2024-03-05 15:07:56,Bestandsverwaltung,Laura Fischer,"5,8",Bayer,Produkt H,"130,0",online
029,Artikel zusammenstellen,2024-03-05 15:51:56,Lager,Mia Schmitt,"11,36",Bayer,Produkt H,"130,0",Lager B
029,Ware verpacken,2024-03-05 16:40:56,Lager,Jonas Richter,"5,33",Bayer,Produkt H,"130,0",Lager C
029,Gewicht prüfen,2024-03-05 17:40:56,Qualitätskontrolle,Noah Becker,"2,36",Bayer,Produkt H,"130,0",Lager C
029,Anzahl der Artikel überprüfen,2024-03-05 18:21:56,Qualitätskontrolle,Emilia Wagner,"3,45",Bayer,Produkt H,"130,0",Lager C
029,Verpackung prüfen,2024-03-05 18:24:56,Qualitätskontrolle,Hannah Meyer,"3,87",Bayer,Produkt H,"130,0",Lager C
029,Paket zur Warenausgabe bringen,2024-03-05 19:06:56,Warenausgang,Sophia Lang,"5,62",Bayer,Produkt H,"130,0",Warenausgabe 1
029,Paket an Kunde übergeben,2024-03-05 19:50:56,Warenausgang,Luca Huber,"2,9",Bayer,Produkt H,"130,0",Warenausgabe 1
029,Bestellstatus im System ändern,2024-03-05 20:00:56,Warenausgang,Emma Weber,"1,21",Bayer,Produkt H,"130,0",online
030,Vollständigkeit der Daten prüfen,2024-03-05 11:45:56,Auftragsannahme,Lena Mueller,"5,55",Siemens,Produkt B,"120,0",online
030,Bestellung im System eintragen,2024-03-05 12:40:56,Auftragsannahme,Max Mustermann,"7,23",Siemens,Produkt B,"120,0",online
030,Lagerbestand überprüfen,2024-03-05 12:54:56,Bestandsverwaltung,Jan Becker,"7,92",Siemens,Produkt B,"120,0",online
030,Auftragsabwicklung im System starten,2024-03-05 13:13:56,Bestandsverwaltung,Paul Zimmer,"4,8",Siemens,Produkt B,"120,0",online
030,Artikel zusammenstellen,2024-03-05 14:13:56,Lager,Jonas Richter,"14,64",Siemens,Produkt B,"120,0",Lager C
030,Ware verpacken,2024-03-05 14:19:56,Lager,Mia Schmitt,"4,59",Siemens,Produkt B,"120,0",Lager C
030,Gewicht prüfen,2024-03-05 15:13:56,Qualitätskontrolle,Noah Becker,"2,66",Siemens,Produkt B,"120,0",Lager C
030,Anzahl der Artikel überprüfen,2024-03-05 16:00:56,Qualitätskontrolle,Hannah Meyer,"4,64",Siemens,Produkt B,"120,0",Lager C
030,Verpackung prüfen,2024-03-05 16:56:56,Qualitätskontrolle,Emilia Wagner,"3,33",Siemens,Produkt B,"120,0",Lager C
030,Informationen an Transporteur übermitteln,2024-03-05 17:44:56,Warenausgang,David Meyer,"2,27",Siemens,Produkt B,"120,0",online
030,Paket an Transporteur übergeben,2024-03-05 18:43:56,Warenausgang,Leonie Richter,"8,6",Siemens,Produkt B,"120,0",Warenausgabe 3
030,Bestellstatus im System ändern,2024-03-05 18:57:56,Warenausgang,Luca Huber,"1,5",Siemens,Produkt B,"120,0",online
031,Kunden-Daten aufnehmen,2024-03-05 11:45:56,Auftragsannahme,Lena Mueller,"2,29",Toyota,Produkt N,"75,0",Schalter
031,Kunden-Daten in System übertragen,2024-03-05 12:07:56,Auftragsannahme,Sarah Schmidt,"2,21",Toyota,Produkt N,"75,0",online
031,Zahlvorgang abschließen,2024-03-05 12:56:56,Auftragsannahme,Lena Mueller,"2,46",Toyota,Produkt N,"75,0",Schalter
031,Bestellung im System eintragen,2024-03-05 13:35:56,Auftragsannahme,Lena Mueller,"6,63",Toyota,Produkt N,"75,0",online
031,Lagerbestand überprüfen,2024-03-05 14:08:56,Bestandsverwaltung,Paul Zimmer,"6,5",Toyota,Produkt N,"75,0",online
031,Auftragsabwicklung im System starten,2024-03-05 14:09:56,Bestandsverwaltung,Laura Fischer,"5,75",Toyota,Produkt N,"75,0",online
031,Artikel zusammenstellen,2024-03-05 15:06:56,Lager,Mia Schmitt,"13,53",Toyota,Produkt N,"75,0",Lager A
031,Ware verpacken,2024-03-05 15:21:56,Lager,Jonas Richter,"3,14",Toyota,Produkt N,"75,0",Lager C
031,Gewicht prüfen,2024-03-05 16:20:56,Qualitätskontrolle,Noah Becker,"2,32",Toyota,Produkt N,"75,0",Lager C
031,Anzahl der Artikel überprüfen,2024-03-05 16:43:56,Qualitätskontrolle,Noah Becker,"3,71",Toyota,Produkt N,"75,0",Lager C
031,Verpackung prüfen,2024-03-05 17:36:56,Qualitätskontrolle,Emilia Wagner,"2,12",Toyota,Produkt N,"75,0",Lager C
031,Paket zur Warenausgabe bringen,2024-03-05 18:13:56,Warenausgang,Luca Huber,"7,64",Toyota,Produkt N,"75,0",Warenausgabe 2
031,Zahlungsabwicklung durchführen,2024-03-05 18:54:56,Warenausgang,Sophia Lang,"2,13",Toyota,Produkt N,"75,0",Warenausgabe 2
031,Paket an Kunde übergeben,2024-03-05 19:47:56,Warenausgang,Luca Huber,"2,5",Toyota,Produkt N,"75,0",Warenausgabe 2
031,Bestellstatus im System ändern,2024-03-05 20:43:56,Warenausgang,Luca Huber,"2,11",Toyota,Produkt N,"75,0",online
032,Kunden-Daten aufnehmen,2024-03-05 11:45:56,Auftragsannahme,Lena Mueller,"2,93",General Motors,Produkt G,"95,0",Schalter
032,Kunden-Daten in System übertragen,2024-03-05 12:05:56,Auftragsannahme,Sarah Schmidt,"2,01",General Motors,Produkt G,"95,0",online
032,Rechnungsadesse aufnehmen,2024-03-05 12:24:56,Auftragsannahme,Max Mustermann,"1,03",General Motors,Produkt G,"95,0",Schalter
032,Rechnungsadesse im System eintragen,2024-03-05 12:52:56,Auftragsannahme,Sarah Schmidt,"2,1",General Motors,Produkt G,"95,0",online
032,Bestellung im System eintragen,2024-03-05 12:57:56,Auftragsannahme,Lisa Schulz,"5,24",General Motors,Produkt G,"95,0",online
032,Lagerbestand überprüfen,2024-03-05 13:05:56,Bestandsverwaltung,Lisa Mueller,"4,03",General Motors,Produkt G,"95,0",online
032,Auftragsabwicklung im System starten,2024-03-05 13:47:56,Bestandsverwaltung,Jan Becker,"5,96",General Motors,Produkt G,"95,0",online
032,Artikel zusammenstellen,2024-03-05 14:03:56,Lager,Jonas Richter,"8,31",General Motors,Produkt G,"95,0",Lager C
032,Ware verpacken,2024-03-05 14:33:56,Lager,Jonas Richter,"4,76",General Motors,Produkt G,"95,0",Lager C
032,Gewicht prüfen,2024-03-05 15:00:56,Qualitätskontrolle,Hannah Meyer,"2,56",General Motors,Produkt G,"95,0",Lager C
032,Anzahl der Artikel überprüfen,2024-03-05 15:21:56,Qualitätskontrolle,Emilia Wagner,"2,79",General Motors,Produkt G,"95,0",Lager C
032,Verpackung prüfen,2024-03-05 15:46:56,Qualitätskontrolle,Hannah Meyer,"2,41",General Motors,Produkt G,"95,0",Lager C
032,Fehler im System eintragen,2024-03-05 16:20:56,Qualitätskontrolle,Emilia Wagner,"5,32",General Motors,Produkt G,"95,0",online
032,Bestandsverwaltung informieren,2024-03-05 16:54:56,Qualitätskontrolle,Noah Becker,"3,08",General Motors,Produkt G,"95,0",online
032,Lagerbestand überprüfen,2024-03-05 17:54:56,Bestandsverwaltung,Jan Becker,"6,89",General Motors,Produkt G,"95,0",online
032,Auftragsabwicklung im System starten,2024-03-05 18:02:56,Bestandsverwaltung,Lisa Mueller,"3,06",General Motors,Produkt G,"95,0",online
032,Artikel zusammenstellen,2024-03-05 18:12:56,Lager,Jonas Richter,"13,57",General Motors,Produkt G,"95,0",Lager C
032,Ware verpacken,2024-03-05 19:00:56,Lager,Jonas Richter,"6,56",General Motors,Produkt G,"95,0",Lager C
032,Gewicht prüfen,2024-03-05 19:39:56,Qualitätskontrolle,Emilia Wagner,"1,51",General Motors,Produkt G,"95,0",Lager C
032,Anzahl der Artikel überprüfen,2024-03-05 20:23:56,Qualitätskontrolle,Emilia Wagner,"3,72",General Motors,Produkt G,"95,0",Lager C
032,Verpackung prüfen,2024-03-05 21:03:56,Qualitätskontrolle,Emilia Wagner,"2,5",General Motors,Produkt G,"95,0",Lager C
032,Bezahlaufforderung an Kunde schicken,2024-03-05 21:50:56,Warenausgang,Leonie Richter,"2,5",General Motors,Produkt G,"95,0",online
032,Informationen an Transporteur übermitteln,2024-03-05 22:13:56,Warenausgang,Sophia Lang,"2,69",General Motors,Produkt G,"95,0",online
032,Paket an Transporteur übergeben,2024-03-05 22:15:56,Warenausgang,Leonie Richter,"10,31",General Motors,Produkt G,"95,0",Warenausgabe 3
032,Bestellstatus im System ändern,2024-03-05 23:08:56,Warenausgang,Luca Huber,"1,55",General Motors,Produkt G,"95,0",online
033,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-05 11:45:56,Auftragsannahme,Sarah Schmidt,"5,61",Bayer,Produkt R,"130,0",online
033,Bestellung im System eintragen,2024-03-05 12:40:56,Auftragsannahme,Lena Mueller,"5,69",Bayer,Produkt R,"130,0",online
033,Lagerbestand überprüfen,2024-03-05 13:25:56,Bestandsverwaltung,Lisa Mueller,"3,4",Bayer,Produkt R,"130,0",online
033,Auftragsabwicklung im System starten,2024-03-05 14:12:56,Bestandsverwaltung,Paul Zimmer,"3,82",Bayer,Produkt R,"130,0",online
033,Artikel zusammenstellen,2024-03-05 14:51:56,Lager,Jonas Richter,"10,77",Bayer,Produkt R,"130,0",Lager B
033,Ware verpacken,2024-03-05 15:41:56,Lager,Mia Schmitt,"6,67",Bayer,Produkt R,"130,0",Lager C
033,Gewicht prüfen,2024-03-05 16:10:56,Qualitätskontrolle,Hannah Meyer,"1,4",Bayer,Produkt R,"130,0",Lager C
033,Anzahl der Artikel überprüfen,2024-03-05 16:33:56,Qualitätskontrolle,Noah Becker,"2,66",Bayer,Produkt R,"130,0",Lager C
033,Verpackung prüfen,2024-03-05 17:07:56,Qualitätskontrolle,Hannah Meyer,"2,19",Bayer,Produkt R,"130,0",Lager C
033,Paket zur Warenausgabe bringen,2024-03-05 17:24:56,Warenausgang,Leonie Richter,"4,69",Bayer,Produkt R,"130,0",Warenausgabe 1
033,Paket an Kunde übergeben,2024-03-05 18:24:56,Warenausgang,David Meyer,"2,83",Bayer,Produkt R,"130,0",Warenausgabe 1
033,Bestellstatus im System ändern,2024-03-05 18:29:56,Warenausgang,Luca Huber,"1,49",Bayer,Produkt R,"130,0",online
034,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-05 11:45:56,Auftragsannahme,Timo Wagner,"5,22",Hitachi,Produkt T,"85,0",online
034,Bestellung im System eintragen,2024-03-05 12:26:56,Auftragsannahme,Lisa Schulz,"4,08",Hitachi,Produkt T,"85,0",online
034,Lagerbestand überprüfen,2024-03-05 12:55:56,Bestandsverwaltung,Lisa Mueller,"3,66",Hitachi,Produkt T,"85,0",online
034,Auftragsabwicklung im System starten,2024-03-05 13:43:56,Bestandsverwaltung,Nico Schmidt,"4,78",Hitachi,Produkt T,"85,0",online
034,Artikel zusammenstellen,2024-03-05 13:59:56,Lager,Mia Schmitt,"12,68",Hitachi,Produkt T,"85,0",Lager C
034,Versicherungs-Bescheinigung dazulegen,2024-03-05 14:15:56,Lager,Jonas Richter,"1,4",Hitachi,Produkt T,"85,0",Lager C
034,Ware verpacken,2024-03-05 14:24:56,Lager,Jonas Richter,"6,26",Hitachi,Produkt T,"85,0",Lager C
034,Gewicht prüfen,2024-03-05 15:23:56,Qualitätskontrolle,Hannah Meyer,"1,64",Hitachi,Produkt T,"85,0",Lager C
034,Anzahl der Artikel überprüfen,2024-03-05 16:02:56,Qualitätskontrolle,Emilia Wagner,"4,91",Hitachi,Produkt T,"85,0",Lager C
034,Verpackung prüfen,2024-03-05 16:37:56,Qualitätskontrolle,Noah Becker,"2,65",Hitachi,Produkt T,"85,0",Lager C
034,Paket zur Warenausgabe bringen,2024-03-05 16:48:56,Warenausgang,Emma Weber,"5,3",Hitachi,Produkt T,"85,0",Warenausgabe 2
034,Paket an Kunde übergeben,2024-03-05 17:39:56,Warenausgang,David Meyer,"2,1",Hitachi,Produkt T,"85,0",Warenausgabe 2
034,Bestellstatus im System ändern,2024-03-05 17:50:56,Warenausgang,Sophia Lang,"2,69",Hitachi,Produkt T,"85,0",online
035,Vollständigkeit der Daten prüfen,2024-03-05 11:45:56,Auftragsannahme,Lena Mueller,"6,78",Volkswagen,Produkt K,"110,0",online
035,Bestellung im System eintragen,2024-03-05 11:55:56,Auftragsannahme,Lisa Schulz,"8,88",Volkswagen,Produkt K,"110,0",online
035,Lagerbestand überprüfen,2024-03-05 12:02:56,Bestandsverwaltung,Paul Zimmer,"4,72",Volkswagen,Produkt K,"110,0",online
035,Artikel bestellen,2024-03-05 12:08:56,Bestandsverwaltung,Jan Becker,"6,55",Volkswagen,Produkt K,"110,0",online
035,Information an Kunde über verspätetet Lieferzeit verschicken,2024-03-05 12:20:56,Bestandsverwaltung,Jan Becker,"1,5",Volkswagen,Produkt K,"110,0",online
035,Auftragsabwicklung im System starten,2024-03-05 13:14:56,Bestandsverwaltung,Paul Zimmer,"5,84",Volkswagen,Produkt K,"110,0",online
035,Artikel zusammenstellen,2024-03-05 14:07:56,Lager,Mia Schmitt,"9,01",Volkswagen,Produkt K,"110,0",Lager A
035,Ware verpacken,2024-03-05 14:12:56,Lager,Jonas Richter,"7,67",Volkswagen,Produkt K,"110,0",Lager C
035,Gewicht prüfen,2024-03-05 14:35:56,Qualitätskontrolle,Emilia Wagner,"1,19",Volkswagen,Produkt K,"110,0",Lager C
035,Anzahl der Artikel überprüfen,2024-03-05 15:18:56,Qualitätskontrolle,Hannah Meyer,"3,37",Volkswagen,Produkt K,"110,0",Lager C
035,Verpackung prüfen,2024-03-05 16:16:56,Qualitätskontrolle,Emilia Wagner,"3,98",Volkswagen,Produkt K,"110,0",Lager C
035,Paket zur Warenausgabe bringen,2024-03-05 17:05:56,Warenausgang,David Meyer,"6,62",Volkswagen,Produkt K,"110,0",Warenausgabe 2
035,Paket an Kunde übergeben,2024-03-05 17:57:56,Warenausgang,Leonie Richter,"2,01",Volkswagen,Produkt K,"110,0",Warenausgabe 2
035,Bestellstatus im System ändern,2024-03-05 18:13:56,Warenausgang,Leonie Richter,"1,87",Volkswagen,Produkt K,"110,0",online
036,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-05 11:45:56,Auftragsannahme,Max Mustermann,"4,94",Procter & Gamble,Produkt O,"120,0",online
036,Bestellung im System eintragen,2024-03-05 12:09:56,Auftragsannahme,Lena Mueller,"6,45",Procter & Gamble,Produkt O,"120,0",online
036,Lagerbestand überprüfen,2024-03-05 13:01:56,Bestandsverwaltung,Paul Zimmer,"2,18",Procter & Gamble,Produkt O,"120,0",online
036,Auftragsabwicklung im System starten,2024-03-05 13:46:56,Bestandsverwaltung,Paul Zimmer,"3,1",Procter & Gamble,Produkt O,"120,0",online
036,Artikel zusammenstellen,2024-03-05 14:31:56,Lager,Mia Schmitt,"10,23",Procter & Gamble,Produkt O,"120,0",Lager C
036,Ware verpacken,2024-03-05 15:19:56,Lager,Mia Schmitt,"4,23",Procter & Gamble,Produkt O,"120,0",Lager C
036,Gewicht prüfen,2024-03-05 15:56:56,Qualitätskontrolle,Emilia Wagner,"1,15",Procter & Gamble,Produkt O,"120,0",Lager C
036,Anzahl der Artikel überprüfen,2024-03-05 16:10:56,Qualitätskontrolle,Noah Becker,"3,4",Procter & Gamble,Produkt O,"120,0",Lager C
036,Verpackung prüfen,2024-03-05 16:59:56,Qualitätskontrolle,Hannah Meyer,"3,72",Procter & Gamble,Produkt O,"120,0",Lager C
036,Paket zur Warenausgabe bringen,2024-03-05 17:59:56,Warenausgang,Luca Huber,"6,17",Procter & Gamble,Produkt O,"120,0",Warenausgabe 2
036,Paket an Kunde übergeben,2024-03-05 18:25:56,Warenausgang,Luca Huber,"2,38",Procter & Gamble,Produkt O,"120,0",Warenausgabe 2
036,Bestellstatus im System ändern,2024-03-05 19:06:56,Warenausgang,Sophia Lang,"2,54",Procter & Gamble,Produkt O,"120,0",online
037,Kunden-Daten aufnehmen,2024-03-05 11:45:56,Auftragsannahme,Sarah Schmidt,"3,1",Sony,Produkt Q,"110,0",Schalter
037,Kunden-Daten in System übertragen,2024-03-05 12:20:56,Auftragsannahme,Lena Mueller,"2,03",Sony,Produkt Q,"110,0",online
037,Zahlvorgang abschließen,2024-03-05 13:14:56,Auftragsannahme,Timo Wagner,"2,15",Sony,Produkt Q,"110,0",Schalter
037,Bestellung im System eintragen,2024-03-05 13:40:56,Auftragsannahme,Lena Mueller,"7,85",Sony,Produkt Q,"110,0",online
037,Lagerbestand überprüfen,2024-03-05 14:01:56,Bestandsverwaltung,Lisa Mueller,"6,43",Sony,Produkt Q,"110,0",online
037,Auftragsabwicklung im System starten,2024-03-05 14:02:56,Bestandsverwaltung,Lisa Mueller,"5,51",Sony,Produkt Q,"110,0",online
037,Artikel zusammenstellen,2024-03-05 15:02:56,Lager,Jonas Richter,"13,75",Sony,Produkt Q,"110,0",Lager A
037,Ware verpacken,2024-03-05 15:42:56,Lager,Jonas Richter,"6,38",Sony,Produkt Q,"110,0",Lager C
037,Gewicht prüfen,2024-03-05 16:25:56,Qualitätskontrolle,Emilia Wagner,"1,91",Sony,Produkt Q,"110,0",Lager C
037,Anzahl der Artikel überprüfen,2024-03-05 16:36:56,Qualitätskontrolle,Hannah Meyer,"4,84",Sony,Produkt Q,"110,0",Lager C
037,Verpackung prüfen,2024-03-05 17:04:56,Qualitätskontrolle,Noah Becker,"3,04",Sony,Produkt Q,"110,0",Lager C
