Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Transportiertes Gut,Produktpreis (EUR),Kunde,Abnahmeort,Abgabeort
042,Ware erneut versandt,2024-02-11 18:53:05,Noah Becker,68.57,Produkt J,75.0,Firma10,Lager F,Lager J
043,Auftrag eingegangen,2024-02-11 16:56:05,Timo Wagner,10.19,Produkt P,100.0,Firma5,Lager C,Lager I
043,Ware aus Lager geholt,2024-02-11 17:44:05,David Meyer,95.31,Produkt B,120.0,Firma19,Lager E,Lager E
043,Qualitätskontrolle durchgeführt,2024-02-11 18:05:05,Hannah Meyer,49.04,Produkt O,120.0,Firma12,Lager D,Lager B
043,Ware zum Versand vorbereitet,2024-02-11 18:53:05,Lisa Schulz,15.84,Produkt H,130.0,Firma4,Lager D,Lager J
043,Ware versandt,2024-02-11 18:59:05,Luca Huber,81.79,Produkt N,75.0,Firma12,Lager E,Lager C
044,Angebot erstellt,2024-02-11 16:56:05,Luca Huber,52.52,Produkt F,110.0,Firma12,Lager D,Lager H
044,Vertragsverhandlungen geführt,2024-02-11 17:32:05,Jonas Richter,5.19,Produkt M,95.0,Firma12,Lager G,Lager F
044,Bestellung aufgenommen,2024-02-11 17:46:05,Laura Fischer,58.38,Produkt S,90.0,Firma4,Lager E,Lager I
044,Rechnung versendet,2024-02-11 18:12:05,Mia Schmitt,97.73,Produkt A,100.0,Firma20,Lager B,Lager H
044,Zahlung erhalten,2024-02-11 18:16:05,Mia Schmitt,70.26,Produkt H,130.0,Firma7,Lager C,Lager A
044,Ware direkt verkauft,2024-02-11 18:22:05,Lisa Mueller,90.27,Produkt L,140.0,Firma8,Lager H,Lager A
045,Ware beim Kunden angekommen,2024-02-11 16:56:05,Max Mustermann,65.78,Produkt G,95.0,Firma13,Lager I,Lager B
045,Ware retourniert,2024-02-11 17:02:05,Hannah Meyer,59.32,Produkt M,95.0,Firma9,Lager E,Lager C
045,Rücksendung geprüft,2024-02-11 17:30:05,Leonie Richter,34.08,Produkt L,140.0,Firma10,Lager F,Lager H
045,Reparatur durchgeführt,2024-02-11 17:47:05,Max Mustermann,85.89,Produkt G,95.0,Firma20,Lager F,Lager G
045,Ware erneut versandt,2024-02-11 18:37:05,David Meyer,65.18,Produkt E,150.0,Firma14,Lager B,Lager B
046,Auftrag eingegangen,2024-02-11 16:56:05,David Meyer,36.08,Produkt L,140.0,Firma16,Lager H,Lager G
046,Ware aus Lager geholt,2024-02-11 17:50:05,Nico Schmidt,53.44,Produkt F,110.0,Firma3,Lager C,Lager H
046,Qualitätskontrolle durchgeführt,2024-02-11 18:08:05,Sophia Lang,71.76,Produkt K,110.0,Firma12,Lager H,Lager E
046,Ware zum Versand vorbereitet,2024-02-11 18:31:05,Max Mustermann,59.23,Produkt J,75.0,Firma2,Lager D,Lager E
046,Ware versandt,2024-02-11 18:34:05,Hannah Meyer,62.45,Produkt C,80.0,Firma3,Lager G,Lager H
047,Auftrag eingegangen,2024-02-11 16:56:05,David Meyer,62.52,Produkt D,70.0,Firma17,Lager J,Lager F
047,Ware aus Lager geholt,2024-02-11 17:17:05,David Meyer,6.56,Produkt S,90.0,Firma11,Lager H,Lager D
047,Qualitätskontrolle durchgeführt,2024-02-11 18:09:05,David Meyer,87.33,Produkt S,90.0,Firma11,Lager D,Lager H
047,Ware zum Versand vorbereitet,2024-02-11 18:56:05,Nico Schmidt,43.25,Produkt S,90.0,Firma6,Lager G,Lager A
047,Ware versandt,2024-02-11 19:27:05,Lena Mueller,79.69,Produkt E,150.0,Firma5,Lager E,Lager J
048,Angebot erstellt,2024-02-11 16:56:05,Jonas Richter,8.28,Produkt P,100.0,Firma20,Lager A,Lager J
048,Vertragsverhandlungen geführt,2024-02-11 17:38:05,David Meyer,42.3,Produkt N,75.0,Firma16,Lager C,Lager C
048,Bestellung aufgenommen,2024-02-11 18:32:05,David Meyer,31.04,Produkt F,110.0,Firma3,Lager H,Lager F
048,Rechnung versendet,2024-02-11 18:35:05,David Meyer,16.6,Produkt D,70.0,Firma10,Lager G,Lager F
048,Zahlung erhalten,2024-02-11 18:57:05,Lisa Schulz,92.79,Produkt D,70.0,Firma18,Lager B,Lager A
048,Ware direkt verkauft,2024-02-11 19:22:05,Jonas Richter,93.96,Produkt A,100.0,Firma14,Lager G,Lager E
049,Ware beim Kunden angekommen,2024-02-11 16:56:05,Leonie Richter,89.06,Produkt C,80.0,Firma17,Lager E,Lager F
049,Ware retourniert,2024-02-11 17:34:05,Sophia Lang,10.13,Produkt A,100.0,Firma4,Lager C,Lager A
049,Rücksendung geprüft,2024-02-11 18:07:05,Nico Schmidt,70.29,Produkt N,75.0,Firma16,Lager G,Lager H
049,Reparatur durchgeführt,2024-02-11 19:00:05,Lisa Schulz,31.23,Produkt C,80.0,Firma7,Lager I,Lager A
049,Ware erneut versandt,2024-02-11 19:10:05,Lena Mueller,66.81,Produkt I,90.0,Firma1,Lager A,Lager D
050,Auftrag eingegangen,2024-02-11 16:56:05,Max Mustermann,81.56,Produkt K,110.0,Firma2,Lager I,Lager H
050,Ware aus Lager geholt,2024-02-11 17:03:05,Hannah Meyer,98.4,Produkt B,120.0,Firma14,Lager J,Lager D
050,Qualitätskontrolle durchgeführt,2024-02-11 18:02:05,Sarah Schmidt,40.17,Produkt N,75.0,Firma12,Lager B,Lager H
050,Ware zum Versand vorbereitet,2024-02-11 18:31:05,Emma Weber,24.29,Produkt G,95.0,Firma9,Lager C,Lager B
050,Ware versandt,2024-02-11 18:50:05,Lisa Schulz,39.69,Produkt I,90.0,Firma15,Lager H,Lager E
051,Angebot erstellt,2024-02-11 16:56:05,Lena Mueller,95.08,Produkt I,90.0,Firma19,Lager H,Lager H
051,Vertragsverhandlungen geführt,2024-02-11 17:22:05,Leonie Richter,70.72,Produkt G,95.0,Firma5,Lager E,Lager E
051,Bestellung aufgenommen,2024-02-11 17:38:05,Timo Wagner,18.04,Produkt P,100.0,Firma19,Lager B,Lager E
051,Rechnung versendet,2024-02-11 18:00:05,Leonie Richter,64.81,Produkt D,70.0,Firma12,Lager F,Lager F
051,Zahlung erhalten,2024-02-11 18:16:05,Luca Huber,5.85,Produkt M,95.0,Firma14,Lager I,Lager D
051,Ware direkt verkauft,2024-02-11 18:26:05,Mia Schmitt,66.92,Produkt R,130.0,Firma6,Lager D,Lager B
052,Auftrag eingegangen,2024-02-11 16:56:05,Sophia Lang,43.36,Produkt L,140.0,Firma9,Lager A,Lager G
052,Ware aus Lager geholt,2024-02-11 17:13:05,Emilia Wagner,98.26,Produkt T,85.0,Firma19,Lager D,Lager J
052,Qualitätskontrolle durchgeführt,2024-02-11 17:39:05,Max Mustermann,40.93,Produkt D,70.0,Firma2,Lager G,Lager A
052,Ware zum Versand vorbereitet,2024-02-11 18:08:05,Emma Weber,60.76,Produkt G,95.0,Firma20,Lager H,Lager D
052,Ware versandt,2024-02-11 18:19:05,Sarah Schmidt,82.72,Produkt R,130.0,Firma10,Lager J,Lager E
053,Auftrag eingegangen,2024-02-11 16:56:05,David Meyer,69.18,Produkt I,90.0,Firma1,Lager A,Lager H
053,Ware aus Lager geholt,2024-02-11 17:24:05,Nico Schmidt,97.33,Produkt L,140.0,Firma4,Lager C,Lager A
053,Qualitätskontrolle durchgeführt,2024-02-11 17:44:05,Max Mustermann,49.77,Produkt E,150.0,Firma6,Lager D,Lager G
053,Ware zum Versand vorbereitet,2024-02-11 18:38:05,Nico Schmidt,21.58,Produkt A,100.0,Firma12,Lager G,Lager I
053,Ware versandt,2024-02-11 19:24:05,Luca Huber,33.84,Produkt M,95.0,Firma6,Lager B,Lager E
054,Angebot erstellt,2024-02-11 16:56:05,Nico Schmidt,22.11,Produkt D,70.0,Firma4,Lager J,Lager F
054,Vertragsverhandlungen geführt,2024-02-11 17:19:05,Mia Schmitt,10.29,Produkt G,95.0,Firma13,Lager E,Lager A
054,Bestellung aufgenommen,2024-02-11 18:17:05,Lena Mueller,80.89,Produkt T,85.0,Firma14,Lager C,Lager A
054,Rechnung versendet,2024-02-11 19:16:05,David Meyer,77.19,Produkt J,75.0,Firma5,Lager D,Lager F
054,Zahlung erhalten,2024-02-11 19:19:05,Lena Mueller,82.13,Produkt I,90.0,Firma10,Lager I,Lager B
054,Ware direkt verkauft,2024-02-11 19:26:05,Emma Weber,54.51,Produkt G,95.0,Firma2,Lager D,Lager G
055,Auftrag eingegangen,2024-02-11 16:56:05,Nico Schmidt,67.66,Produkt I,90.0,Firma13,Lager I,Lager D
055,Ware zur Produktion gebracht,2024-02-11 17:03:05,Lisa Schulz,23.88,Produkt O,120.0,Firma5,Lager B,Lager J
055,Ware hergestellt,2024-02-11 17:51:05,Lisa Mueller,13.44,Produkt B,120.0,Firma13,Lager D,Lager C
055,Ware verpackt,2024-02-11 18:14:05,Emilia Wagner,77.33,Produkt T,85.0,Firma6,Lager D,Lager J
055,Schnellversand durchgeführt,2024-02-11 18:35:05,Jonas Richter,84.84,Produkt C,80.0,Firma17,Lager H,Lager A
056,Angebot erstellt,2024-02-11 16:56:05,Timo Wagner,47.71,Produkt T,85.0,Firma12,Lager F,Lager D
056,Vertragsverhandlungen geführt,2024-02-11 17:41:05,Leonie Richter,22.49,Produkt T,85.0,Firma19,Lager J,Lager J
056,Bestellung aufgenommen,2024-02-11 18:11:05,Noah Becker,37.39,Produkt D,70.0,Firma19,Lager H,Lager H
056,Rechnung versendet,2024-02-11 18:40:05,Paul Zimmer,40.13,Produkt J,75.0,Firma19,Lager C,Lager B
056,Zahlung erhalten,2024-02-11 18:52:05,Lisa Mueller,81.17,Produkt E,150.0,Firma10,Lager H,Lager I
056,Ware direkt verkauft,2024-02-11 19:09:05,Sophia Lang,16.59,Produkt S,90.0,Firma11,Lager E,Lager D
057,Angebot erstellt,2024-02-11 16:56:05,Laura Fischer,98.49,Produkt C,80.0,Firma8,Lager G,Lager J
057,Vertragsverhandlungen geführt,2024-02-11 17:34:05,David Meyer,12.32,Produkt P,100.0,Firma6,Lager I,Lager E
057,Bestellung aufgenommen,2024-02-11 17:57:05,Lena Mueller,25.84,Produkt S,90.0,Firma3,Lager C,Lager I
057,Rechnung versendet,2024-02-11 18:33:05,Emma Weber,67.86,Produkt C,80.0,Firma7,Lager G,Lager C
057,Zahlung erhalten,2024-02-11 18:43:05,Emilia Wagner,15.08,Produkt F,110.0,Firma8,Lager G,Lager H
057,Ware direkt verkauft,2024-02-11 19:11:05,Jonas Richter,77.35,Produkt G,95.0,Firma12,Lager H,Lager D
058,Angebot erstellt,2024-02-11 16:56:05,Lisa Schulz,13.49,Produkt M,95.0,Firma9,Lager E,Lager D
058,Vertragsverhandlungen geführt,2024-02-11 17:27:05,Paul Zimmer,89.5,Produkt M,95.0,Firma11,Lager E,Lager H
058,Bestellung aufgenommen,2024-02-11 17:46:05,Sophia Lang,57.5,Produkt N,75.0,Firma12,Lager I,Lager H
058,Rechnung versendet,2024-02-11 18:17:05,Lisa Schulz,45.44,Produkt E,150.0,Firma6,Lager H,Lager B
058,Zahlung erhalten,2024-02-11 18:25:05,Nico Schmidt,40.67,Produkt N,75.0,Firma1,Lager D,Lager E
058,Ware direkt verkauft,2024-02-11 19:18:05,Mia Schmitt,23.87,Produkt Q,110.0,Firma1,Lager A,Lager E
059,Auftrag eingegangen,2024-02-11 16:56:05,Jan Becker,63.29,Produkt T,85.0,Firma4,Lager F,Lager J
059,Ware zur Produktion gebracht,2024-02-11 17:18:05,Emma Weber,82.34,Produkt O,120.0,Firma20,Lager J,Lager J
059,Ware hergestellt,2024-02-11 18:06:05,Jonas Richter,14.25,Produkt B,120.0,Firma14,Lager D,Lager B
059,Ware verpackt,2024-02-11 18:07:05,Paul Zimmer,33.53,Produkt A,100.0,Firma8,Lager H,Lager F
059,Schnellversand durchgeführt,2024-02-11 18:43:05,Lisa Mueller,77.01,Produkt P,100.0,Firma14,Lager D,Lager I
060,Auftrag eingegangen,2024-02-11 16:56:05,Sarah Schmidt,79.98,Produkt J,75.0,Firma9,Lager F,Lager G
060,Ware aus Lager geholt,2024-02-11 17:11:05,Lisa Schulz,49.3,Produkt B,120.0,Firma19,Lager I,Lager D
060,Qualitätskontrolle durchgeführt,2024-02-11 17:39:05,Hannah Meyer,34.58,Produkt B,120.0,Firma2,Lager E,Lager F
060,Ware zum Versand vorbereitet,2024-02-11 17:47:05,Lena Mueller,34.95,Produkt S,90.0,Firma16,Lager H,Lager I
060,Ware versandt,2024-02-11 18:45:05,Emma Weber,73.33,Produkt J,75.0,Firma2,Lager J,Lager H
061,Auftrag eingegangen,2024-02-11 16:56:05,Jonas Richter,69.16,Produkt O,120.0,Firma10,Lager A,Lager B
061,Ware aus Lager geholt,2024-02-11 17:47:05,Laura Fischer,83.24,Produkt K,110.0,Firma8,Lager J,Lager G
061,Qualitätskontrolle durchgeführt,2024-02-11 18:25:05,Lisa Schulz,95.74,Produkt F,110.0,Firma13,Lager F,Lager J
061,Ware zum Versand vorbereitet,2024-02-11 18:26:05,Lisa Mueller,14.62,Produkt M,95.0,Firma16,Lager B,Lager J
061,Ware versandt,2024-02-11 18:36:05,Sarah Schmidt,55.31,Produkt R,130.0,Firma5,Lager G,Lager F
062,Auftrag eingegangen,2024-02-11 16:56:05,Jan Becker,21.26,Produkt A,100.0,Firma8,Lager F,Lager I
062,Ware aus Lager geholt,2024-02-11 17:13:05,Mia Schmitt,94.09,Produkt P,100.0,Firma15,Lager A,Lager A
062,Qualitätskontrolle durchgeführt,2024-02-11 17:56:05,David Meyer,96.49,Produkt S,90.0,Firma14,Lager H,Lager F
062,Ware zum Versand vorbereitet,2024-02-11 18:55:05,Lena Mueller,65.95,Produkt B,120.0,Firma4,Lager C,Lager D
062,Ware versandt,2024-02-11 18:59:05,Noah Becker,89.82,Produkt P,100.0,Firma13,Lager D,Lager B
063,Angebot erstellt,2024-02-11 16:56:05,Paul Zimmer,53.52,Produkt C,80.0,Firma18,Lager A,Lager F
063,Vertragsverhandlungen geführt,2024-02-11 17:34:05,Timo Wagner,43.51,Produkt G,95.0,Firma13,Lager H,Lager H
063,Bestellung aufgenommen,2024-02-11 18:09:05,Mia Schmitt,74.1,Produkt M,95.0,Firma8,Lager A,Lager H
063,Rechnung versendet,2024-02-11 18:25:05,Luca Huber,10.89,Produkt T,85.0,Firma1,Lager H,Lager D
063,Zahlung erhalten,2024-02-11 19:20:05,Hannah Meyer,28.34,Produkt L,140.0,Firma18,Lager E,Lager C
063,Ware direkt verkauft,2024-02-11 20:14:05,Sophia Lang,32.46,Produkt C,80.0,Firma11,Lager I,Lager D
064,Auftrag eingegangen,2024-02-11 16:56:05,Paul Zimmer,86.75,Produkt K,110.0,Firma8,Lager C,Lager C
064,Ware zur Produktion gebracht,2024-02-11 17:23:05,David Meyer,60.89,Produkt H,130.0,Firma3,Lager H,Lager B
064,Ware hergestellt,2024-02-11 18:05:05,Laura Fischer,74.41,Produkt T,85.0,Firma12,Lager B,Lager F
064,Ware verpackt,2024-02-11 18:49:05,Jonas Richter,11.24,Produkt O,120.0,Firma11,Lager C,Lager H
064,Schnellversand durchgeführt,2024-02-11 19:23:05,Lena Mueller,14.69,Produkt D,70.0,Firma15,Lager E,Lager G
065,Ware beim Kunden angekommen,2024-02-11 16:56:05,Luca Huber,13.96,Produkt E,150.0,Firma4,Lager E,Lager H
065,Ware retourniert,2024-02-11 17:07:05,Lisa Mueller,31.52,Produkt J,75.0,Firma8,Lager B,Lager B
065,Rücksendung geprüft,2024-02-11 17:37:05,Lisa Schulz,80.02,Produkt T,85.0,Firma17,Lager E,Lager F
065,Reparatur durchgeführt,2024-02-11 18:20:05,Jonas Richter,96.45,Produkt T,85.0,Firma17,Lager D,Lager G
065,Ware erneut versandt,2024-02-11 19:19:05,Max Mustermann,71.3,Produkt Q,110.0,Firma14,Lager B,Lager C
066,Angebot erstellt,2024-02-11 16:56:05,Emma Weber,41.39,Produkt A,100.0,Firma13,Lager E,Lager J
066,Vertragsverhandlungen geführt,2024-02-11 17:28:05,Laura Fischer,45.91,Produkt M,95.0,Firma13,Lager G,Lager J
066,Bestellung aufgenommen,2024-02-11 17:35:05,Sophia Lang,44.33,Produkt I,90.0,Firma1,Lager D,Lager F
066,Rechnung versendet,2024-02-11 18:26:05,Jonas Richter,55.69,Produkt L,140.0,Firma13,Lager G,Lager E
066,Zahlung erhalten,2024-02-11 18:52:05,Lisa Schulz,72.62,Produkt Q,110.0,Firma2,Lager F,Lager I
066,Ware direkt verkauft,2024-02-11 19:00:05,Jonas Richter,5.72,Produkt T,85.0,Firma12,Lager J,Lager I
067,Angebot erstellt,2024-02-11 16:56:05,Hannah Meyer,32.21,Produkt F,110.0,Firma11,Lager D,Lager H
067,Vertragsverhandlungen geführt,2024-02-11 17:46:05,Mia Schmitt,79.79,Produkt K,110.0,Firma1,Lager F,Lager E
067,Bestellung aufgenommen,2024-02-11 18:34:05,Laura Fischer,73.17,Produkt N,75.0,Firma11,Lager A,Lager B
067,Rechnung versendet,2024-02-11 19:04:05,Hannah Meyer,86.86,Produkt J,75.0,Firma8,Lager G,Lager B
067,Zahlung erhalten,2024-02-11 19:25:05,Luca Huber,97.46,Produkt G,95.0,Firma9,Lager A,Lager G
067,Ware direkt verkauft,2024-02-11 19:57:05,Jan Becker,33.33,Produkt D,70.0,Firma3,Lager I,Lager G
068,Auftrag eingegangen,2024-02-11 16:56:05,Emma Weber,29.62,Produkt K,110.0,Firma17,Lager J,Lager F
068,Ware aus Lager geholt,2024-02-11 17:42:05,Lena Mueller,81.38,Produkt P,100.0,Firma17,Lager I,Lager A
068,Qualitätskontrolle durchgeführt,2024-02-11 18:22:05,Luca Huber,88.29,Produkt R,130.0,Firma18,Lager B,Lager G
068,Ware zum Versand vorbereitet,2024-02-11 18:56:05,Sophia Lang,70.9,Produkt H,130.0,Firma18,Lager H,Lager B
068,Ware versandt,2024-02-11 19:16:05,Laura Fischer,80.56,Produkt R,130.0,Firma15,Lager C,Lager I
069,Angebot erstellt,2024-02-11 16:56:05,Luca Huber,25.86,Produkt E,150.0,Firma18,Lager F,Lager D
069,Vertragsverhandlungen geführt,2024-02-11 17:50:05,Emma Weber,87.92,Produkt N,75.0,Firma18,Lager J,Lager E
069,Bestellung aufgenommen,2024-02-11 18:07:05,Sophia Lang,58.93,Produkt F,110.0,Firma16,Lager F,Lager D
069,Rechnung versendet,2024-02-11 18:36:05,Laura Fischer,45.18,Produkt H,130.0,Firma2,Lager F,Lager A
069,Zahlung erhalten,2024-02-11 19:06:05,Emilia Wagner,37.5,Produkt E,150.0,Firma16,Lager D,Lager C
069,Ware direkt verkauft,2024-02-11 19:39:05,Emilia Wagner,74.25,Produkt T,85.0,Firma13,Lager H,Lager D
070,Auftrag eingegangen,2024-02-11 16:56:05,Sarah Schmidt,82.84,Produkt S,90.0,Firma3,Lager J,Lager A
070,Ware aus Lager geholt,2024-02-11 17:25:05,Laura Fischer,87.84,Produkt T,85.0,Firma18,Lager J,Lager D
070,Qualitätskontrolle durchgeführt,2024-02-11 17:56:05,David Meyer,39.26,Produkt L,140.0,Firma14,Lager E,Lager G
070,Ware zum Versand vorbereitet,2024-02-11 18:47:05,Paul Zimmer,76.16,Produkt K,110.0,Firma8,Lager G,Lager B
070,Ware versandt,2024-02-11 18:57:05,Lisa Mueller,13.1,Produkt H,130.0,Firma11,Lager A,Lager C
071,Angebot erstellt,2024-02-11 16:56:05,Nico Schmidt,85.96,Produkt K,110.0,Firma15,Lager B,Lager J
071,Vertragsverhandlungen geführt,2024-02-11 17:23:05,Paul Zimmer,47.84,Produkt G,95.0,Firma8,Lager B,Lager H
071,Bestellung aufgenommen,2024-02-11 17:56:05,Nico Schmidt,91.6,Produkt E,150.0,Firma13,Lager C,Lager B
071,Rechnung versendet,2024-02-11 18:12:05,Luca Huber,23.69,Produkt G,95.0,Firma2,Lager D,Lager H
071,Zahlung erhalten,2024-02-11 18:56:05,Timo Wagner,49.66,Produkt P,100.0,Firma15,Lager I,Lager A
071,Ware direkt verkauft,2024-02-11 19:46:05,Lisa Mueller,49.98,Produkt S,90.0,Firma4,Lager D,Lager C
072,Angebot erstellt,2024-02-11 16:56:05,Lisa Schulz,78.25,Produkt S,90.0,Firma17,Lager B,Lager C
072,Vertragsverhandlungen geführt,2024-02-11 17:52:05,Mia Schmitt,88.42,Produkt B,120.0,Firma5,Lager I,Lager E
072,Bestellung aufgenommen,2024-02-11 18:36:05,Sophia Lang,88.63,Produkt G,95.0,Firma8,Lager D,Lager A
072,Rechnung versendet,2024-02-11 18:48:05,Jan Becker,37.69,Produkt J,75.0,Firma20,Lager A,Lager A
072,Zahlung erhalten,2024-02-11 18:51:05,Mia Schmitt,28.05,Produkt N,75.0,Firma17,Lager G,Lager H
072,Ware direkt verkauft,2024-02-11 19:31:05,Emilia Wagner,20.68,Produkt I,90.0,Firma2,Lager G,Lager G
073,Auftrag eingegangen,2024-02-11 16:56:05,Emma Weber,8.58,Produkt O,120.0,Firma15,Lager J,Lager D
073,Ware aus Lager geholt,2024-02-11 17:50:05,Lena Mueller,21.31,Produkt C,80.0,Firma8,Lager G,Lager E
073,Qualitätskontrolle durchgeführt,2024-02-11 18:48:05,Sarah Schmidt,41.26,Produkt C,80.0,Firma18,Lager B,Lager E
073,Ware zum Versand vorbereitet,2024-02-11 19:05:05,Mia Schmitt,14.01,Produkt A,100.0,Firma7,Lager F,Lager J
073,Ware versandt,2024-02-11 19:26:05,Leonie Richter,20.67,Produkt K,110.0,Firma11,Lager C,Lager G
074,Auftrag eingegangen,2024-02-11 16:56:05,Paul Zimmer,94.32,Produkt H,130.0,Firma7,Lager B,Lager C
074,Ware zur Produktion gebracht,2024-02-11 17:09:05,Mia Schmitt,12.86,Produkt K,110.0,Firma18,Lager B,Lager J
074,Ware hergestellt,2024-02-11 17:19:05,Lisa Schulz,7.17,Produkt O,120.0,Firma18,Lager F,Lager D
074,Ware verpackt,2024-02-11 18:01:05,Jan Becker,93.77,Produkt K,110.0,Firma2,Lager H,Lager J
074,Schnellversand durchgeführt,2024-02-11 18:43:05,Hannah Meyer,8.6,Produkt B,120.0,Firma18,Lager J,Lager E
075,Auftrag eingegangen,2024-02-11 16:56:05,Lisa Schulz,31.29,Produkt G,95.0,Firma1,Lager I,Lager G
075,Ware zur Produktion gebracht,2024-02-11 17:55:05,Hannah Meyer,14.82,Produkt M,95.0,Firma8,Lager C,Lager B
075,Ware hergestellt,2024-02-11 18:03:05,Timo Wagner,56.52,Produkt T,85.0,Firma14,Lager A,Lager D
075,Ware verpackt,2024-02-11 18:07:05,Leonie Richter,78.87,Produkt F,110.0,Firma17,Lager I,Lager H
075,Schnellversand durchgeführt,2024-02-11 18:22:05,Lisa Mueller,63.87,Produkt O,120.0,Firma15,Lager H,Lager B
076,Auftrag eingegangen,2024-02-11 16:56:05,Laura Fischer,76.7,Produkt D,70.0,Firma19,Lager A,Lager F
076,Ware aus Lager geholt,2024-02-11 17:08:05,Lisa Schulz,41.08,Produkt Q,110.0,Firma11,Lager F,Lager G
076,Qualitätskontrolle durchgeführt,2024-02-11 17:24:05,Laura Fischer,16.13,Produkt I,90.0,Firma19,Lager C,Lager J
076,Ware zum Versand vorbereitet,2024-02-11 18:09:05,Sarah Schmidt,94.91,Produkt R,130.0,Firma2,Lager E,Lager D
076,Ware versandt,2024-02-11 18:19:05,Jan Becker,22.94,Produkt A,100.0,Firma15,Lager A,Lager A
077,Auftrag eingegangen,2024-02-11 16:56:05,Nico Schmidt,98.18,Produkt E,150.0,Firma9,Lager J,Lager E
077,Ware zur Produktion gebracht,2024-02-11 17:56:05,David Meyer,50.33,Produkt C,80.0,Firma4,Lager C,Lager A
077,Ware hergestellt,2024-02-11 18:12:05,Nico Schmidt,91.8,Produkt K,110.0,Firma16,Lager G,Lager B
077,Ware verpackt,2024-02-11 18:24:05,Luca Huber,86.6,Produkt C,80.0,Firma12,Lager I,Lager E
077,Schnellversand durchgeführt,2024-02-11 19:20:05,Max Mustermann,71.41,Produkt P,100.0,Firma4,Lager I,Lager A
078,Auftrag eingegangen,2024-02-11 16:56:05,Noah Becker,88.46,Produkt D,70.0,Firma16,Lager I,Lager G
078,Ware aus Lager geholt,2024-02-11 17:33:05,Mia Schmitt,53.18,Produkt T,85.0,Firma20,Lager E,Lager G
078,Qualitätskontrolle durchgeführt,2024-02-11 18:11:05,Laura Fischer,58.93,Produkt S,90.0,Firma14,Lager F,Lager A
078,Ware zum Versand vorbereitet,2024-02-11 18:45:05,Mia Schmitt,6.95,Produkt P,100.0,Firma14,Lager J,Lager G
078,Ware versandt,2024-02-11 19:06:05,Sarah Schmidt,59.77,Produkt A,100.0,Firma9,Lager G,Lager B
079,Ware beim Kunden angekommen,2024-02-11 16:56:05,Hannah Meyer,80.33,Produkt K,110.0,Firma11,Lager J,Lager C
079,Ware retourniert,2024-02-11 17:10:05,Paul Zimmer,25.51,Produkt F,110.0,Firma19,Lager D,Lager J
079,Rücksendung geprüft,2024-02-11 17:25:05,Noah Becker,63.55,Produkt P,100.0,Firma1,Lager E,Lager G
079,Reparatur durchgeführt,2024-02-11 17:41:05,David Meyer,71.43,Produkt B,120.0,Firma18,Lager A,Lager G
079,Ware erneut versandt,2024-02-11 18:40:05,Jan Becker,93.94,Produkt S,90.0,Firma8,Lager H,Lager H
080,Auftrag eingegangen,2024-02-11 16:56:05,Lena Mueller,90.7,Produkt L,140.0,Firma12,Lager B,Lager E
080,Ware aus Lager geholt,2024-02-11 17:49:05,Leonie Richter,12.36,Produkt I,90.0,Firma1,Lager B,Lager H
080,Qualitätskontrolle durchgeführt,2024-02-11 18:42:05,David Meyer,36.33,Produkt T,85.0,Firma11,Lager B,Lager E
080,Ware zum Versand vorbereitet,2024-02-11 19:27:05,Nico Schmidt,32.12,Produkt B,120.0,Firma6,Lager H,Lager H
080,Ware versandt,2024-02-11 20:09:05,Max Mustermann,54.94,Produkt R,130.0,Firma18,Lager I,Lager C
081,Angebot erstellt,2024-02-11 16:56:05,Nico Schmidt,99.28,Produkt C,80.0,Firma7,Lager D,Lager G
081,Vertragsverhandlungen geführt,2024-02-11 17:13:05,Lisa Mueller,21.62,Produkt M,95.0,Firma11,Lager J,Lager F
081,Bestellung aufgenommen,2024-02-11 17:48:05,Emma Weber,59.4,Produkt P,100.0,Firma15,Lager B,Lager A
081,Rechnung versendet,2024-02-11 18:00:05,Paul Zimmer,19.29,Produkt P,100.0,Firma14,Lager F,Lager B
081,Zahlung erhalten,2024-02-11 18:52:05,Sarah Schmidt,18.05,Produkt C,80.0,Firma19,Lager E,Lager A
081,Ware direkt verkauft,2024-02-11 19:28:05,Luca Huber,93.53,Produkt E,150.0,Firma11,Lager C,Lager J
082,Auftrag eingegangen,2024-02-11 16:56:05,Hannah Meyer,45.39,Produkt A,100.0,Firma9,Lager G,Lager F
082,Ware zur Produktion gebracht,2024-02-11 17:36:05,Nico Schmidt,35.66,Produkt P,100.0,Firma5,Lager J,Lager C
082,Ware hergestellt,2024-02-11 18:17:05,Timo Wagner,90.54,Produkt G,95.0,Firma7,Lager G,Lager E
082,Ware verpackt,2024-02-11 18:33:05,Lena Mueller,5.54,Produkt S,90.0,Firma6,Lager C,Lager F
082,Schnellversand durchgeführt,2024-02-11 19:08:05,Hannah Meyer,19.36,Produkt P,100.0,Firma13,Lager J,Lager H
083,Angebot erstellt,2024-02-11 16:56:05,Noah Becker,37.21,Produkt Q,110.0,Firma6,Lager C,Lager E
083,Vertragsverhandlungen geführt,2024-02-11 17:04:05,David Meyer,50.01,Produkt J,75.0,Firma16,Lager D,Lager H
083,Bestellung aufgenommen,2024-02-11 17:10:05,Max Mustermann,16.98,Produkt K,110.0,Firma13,Lager J,Lager D
