Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Transportiertes Gut,Produktpreis (EUR),Kunde,Abnahmeort,Abgabeort
008,Ware verpackt,01/12/2019 15:38:00,Mia Schmitt,46.56,Produkt E,150.0,Firma14,Lager B,Lager D
004,Vertragsverhandlungen geführt,01/12/2019 15:39:00,Emma Weber,53.47,Produkt O,120.0,Firma7,Lager F,Lager D
005,Ware beim Kunden angekommen,01/12/2019 15:40:00,Lisa Schulz,78.01,Produkt M,95.0,Firma14,Lager J,Lager H
009,Ware entsorgt,01/12/2019 15:41:00,Luca Huber,95.86,Produkt R,130.0,Firma12,Lager E,Lager F
004,Ware hergestellt,01/12/2019 15:42:00,Nico Schmidt,38.72,Produkt K,110.0,Firma2,Lager C,Lager F
007,Ware beim Kunden angekommen,01/12/2019 15:43:00,Lisa Mueller,20.49,Produkt M,95.0,Firma17,Lager H,Lager H
009,Produktionsplanung erstellt,01/12/2019 15:44:00,Luca Huber,29.88,Produkt K,110.0,Firma12,Lager H,Lager I
005,Auftrag eingegangen,01/12/2019 15:45:00,Hannah Meyer,63.28,Produkt M,95.0,Firma17,Lager H,Lager B
002,Auftrag eingegangen,01/12/2019 15:46:00,Timo Wagner,79.92,Produkt E,150.0,Firma3,Lager H,Lager J
002,Angebot erstellt,01/12/2019 15:47:00,Jonas Richter,92.39,Produkt O,120.0,Firma15,Lager H,Lager H
003,Bestellung aufgenommen,01/12/2019 15:48:00,Leonie Richter,6.41,Produkt O,120.0,Firma3,Lager F,Lager D
010,Ware entsorgt,01/12/2019 15:49:00,Lisa Schulz,82.4,Produkt T,85.0,Firma12,Lager C,Lager E
007,Ware zur Produktion gebracht,01/12/2019 15:50:00,Jonas Richter,57.12,Produkt O,120.0,Firma13,Lager G,Lager F
009,Lieferanten kontaktiert,01/12/2019 15:51:00,Jonas Richter,67.45,Produkt F,110.0,Firma15,Lager G,Lager H
004,Reparatur durchgeführt,01/12/2019 15:52:00,Emilia Wagner,51.64,Produkt A,100.0,Firma11,Lager B,Lager D
003,Ware hergestellt,01/12/2019 15:53:00,Emilia Wagner,67.34,Produkt F,110.0,Firma13,Lager I,Lager F
004,Lieferanten kontaktiert,01/12/2019 15:54:00,Lisa Schulz,34.35,Produkt I,90.0,Firma7,Lager J,Lager C
007,Ware entsorgt,01/12/2019 15:55:00,Jan Becker,94.27,Produkt I,90.0,Firma18,Lager F,Lager J
007,Zahlung erhalten,01/12/2019 15:56:00,Sarah Schmidt,86.83,Produkt D,70.0,Firma3,Lager C,Lager G
002,Vertragsverhandlungen geführt,01/12/2019 15:57:00,Timo Wagner,21.97,Produkt F,110.0,Firma20,Lager E,Lager A
003,Ware verpackt,01/12/2019 15:58:00,Emma Weber,16.77,Produkt J,75.0,Firma8,Lager C,Lager B
010,Ware zum Versand vorbereitet,01/12/2019 15:59:00,Max Mustermann,92.58,Produkt L,140.0,Firma6,Lager I,Lager J
003,Auftrag eingegangen,01/12/2019 16:00:00,Lena Mueller,23.04,Produkt S,90.0,Firma3,Lager F,Lager I
008,Marketingaktion durchgeführt,01/12/2019 16:01:00,Luca Huber,18.47,Produkt R,130.0,Firma2,Lager F,Lager I
003,Rechnung erstellt,01/12/2019 16:02:00,Mia Schmitt,71.44,Produkt Q,110.0,Firma20,Lager D,Lager A
001,Vertragsverhandlungen geführt,01/12/2019 16:03:00,Lisa Mueller,87.28,Produkt T,85.0,Firma14,Lager B,Lager I
007,Marketingaktion durchgeführt,01/12/2019 16:04:00,Nico Schmidt,43.08,Produkt T,85.0,Firma17,Lager H,Lager J
007,Auftrag eingegangen,01/12/2019 16:05:00,Sarah Schmidt,60.53,Produkt P,100.0,Firma14,Lager E,Lager I
001,Rückverfolgbarkeitsprüfung,01/12/2019 16:06:00,Hannah Meyer,96.65,Produkt L,140.0,Firma2,Lager A,Lager J
009,Ware beim Kunden angekommen,01/12/2019 16:07:00,Lena Mueller,42.76,Produkt B,120.0,Firma3,Lager B,Lager J
001,Ware verpackt,01/12/2019 16:08:00,Leonie Richter,28.55,Produkt I,90.0,Firma10,Lager C,Lager A
008,Bestellung aufgenommen,01/12/2019 16:09:00,Lena Mueller,37.71,Produkt L,140.0,Firma12,Lager G,Lager J
001,Ware wiederverkauft,01/12/2019 16:10:00,Leonie Richter,44.19,Produkt P,100.0,Firma5,Lager J,Lager G
004,Bestellung aufgenommen,01/12/2019 16:11:00,Paul Zimmer,85.77,Produkt H,130.0,Firma14,Lager C,Lager C
008,Kundensupport angefragt,01/12/2019 16:12:00,Nico Schmidt,88.67,Produkt T,85.0,Firma10,Lager C,Lager F
001,Reparatur durchgeführt,01/12/2019 16:13:00,Luca Huber,56.18,Produkt A,100.0,Firma4,Lager B,Lager H
006,Preisverhandlungen geführt,01/12/2019 16:14:00,Nico Schmidt,66.87,Produkt A,100.0,Firma2,Lager D,Lager J
009,Kundensupport angefragt,01/12/2019 16:15:00,Mia Schmitt,42.17,Produkt E,150.0,Firma1,Lager B,Lager D
006,Reparatur durchgeführt,01/12/2019 16:16:00,Timo Wagner,88.84,Produkt N,75.0,Firma15,Lager G,Lager E
010,Angebot erstellt,01/12/2019 16:17:00,Sophia Lang,18.03,Produkt D,70.0,Firma16,Lager I,Lager G
009,Lieferanten kontaktiert,01/12/2019 16:18:00,Lisa Schulz,30.55,Produkt F,110.0,Firma2,Lager C,Lager F
001,Preisverhandlungen geführt,01/12/2019 16:19:00,Luca Huber,49.42,Produkt A,100.0,Firma6,Lager H,Lager J
007,Ware gelagert,01/12/2019 16:20:00,Jonas Richter,16.91,Produkt N,75.0,Firma3,Lager G,Lager H
001,Ware entsorgt,01/12/2019 16:21:00,David Meyer,40.75,Produkt S,90.0,Firma16,Lager D,Lager H
010,Ware versandt,01/12/2019 16:22:00,Lisa Schulz,25.29,Produkt T,85.0,Firma14,Lager J,Lager C
001,Qualitätskontrolle durchgeführt,01/12/2019 16:23:00,Sophia Lang,66.95,Produkt M,95.0,Firma1,Lager J,Lager D
005,Bestellung aufgenommen,01/12/2019 16:24:00,David Meyer,35.5,Produkt A,100.0,Firma8,Lager E,Lager G
002,Ware entsorgt,01/12/2019 16:25:00,Jonas Richter,20.22,Produkt R,130.0,Firma20,Lager G,Lager C
004,Ware umgeladen,01/12/2019 16:26:00,Paul Zimmer,25.61,Produkt K,110.0,Firma14,Lager H,Lager J
007,Marketingaktion durchgeführt,01/12/2019 16:27:00,Laura Fischer,75.61,Produkt I,90.0,Firma12,Lager A,Lager H
009,Rechnung erstellt,01/12/2019 16:28:00,Jonas Richter,11.1,Produkt K,110.0,Firma4,Lager H,Lager E
007,Kundensupport angefragt,01/12/2019 16:29:00,Nico Schmidt,66.29,Produkt I,90.0,Firma19,Lager G,Lager J
001,Vertragsverhandlungen geführt,01/12/2019 16:30:00,Leonie Richter,38.72,Produkt K,110.0,Firma2,Lager A,Lager C
004,Rückverfolgbarkeitsprüfung,01/12/2019 16:31:00,Sophia Lang,94.5,Produkt A,100.0,Firma19,Lager E,Lager A
008,Reparatur durchgeführt,01/12/2019 16:32:00,Emilia Wagner,42.78,Produkt B,120.0,Firma17,Lager C,Lager D
008,Ware gelagert,01/12/2019 16:33:00,Max Mustermann,74.77,Produkt T,85.0,Firma5,Lager B,Lager H
009,Ware umgeladen,01/12/2019 16:34:00,Lena Mueller,74.41,Produkt S,90.0,Firma5,Lager C,Lager A
010,Ware beim Kunden angekommen,01/12/2019 16:35:00,Jonas Richter,71.14,Produkt T,85.0,Firma20,Lager H,Lager E
006,Ware versandt,01/12/2019 16:36:00,Sophia Lang,96.07,Produkt D,70.0,Firma18,Lager C,Lager A
009,Lieferanten kontaktiert,01/12/2019 16:37:00,David Meyer,11.5,Produkt A,100.0,Firma16,Lager D,Lager H
005,Rechnung erstellt,01/12/2019 16:38:00,Lisa Schulz,67.58,Produkt D,70.0,Firma11,Lager H,Lager C
009,Rückverfolgbarkeitsprüfung,01/12/2019 16:39:00,Noah Becker,26.48,Produkt Q,110.0,Firma12,Lager G,Lager F
006,Werbekampagne gestartet,01/12/2019 16:40:00,Sarah Schmidt,23.35,Produkt L,140.0,Firma8,Lager G,Lager C
004,Angebot erstellt,01/12/2019 16:41:00,Sophia Lang,41.67,Produkt Q,110.0,Firma12,Lager J,Lager C
009,Ware verpackt,01/12/2019 16:42:00,Lena Mueller,35.1,Produkt Q,110.0,Firma6,Lager J,Lager H
005,Reparatur durchgeführt,01/12/2019 16:43:00,Sarah Schmidt,71.88,Produkt A,100.0,Firma15,Lager J,Lager E
009,Personal geschult,01/12/2019 16:44:00,Emma Weber,82.14,Produkt J,75.0,Firma20,Lager B,Lager A
008,Produktionsplanung erstellt,01/12/2019 16:45:00,Lisa Schulz,61.43,Produkt H,130.0,Firma15,Lager E,Lager A
008,Marketingaktion durchgeführt,01/12/2019 16:46:00,Sarah Schmidt,30.56,Produkt T,85.0,Firma2,Lager E,Lager E
002,Qualitätskontrolle durchgeführt,01/12/2019 16:47:00,Laura Fischer,92.39,Produkt B,120.0,Firma4,Lager D,Lager H
003,Ware entsorgt,01/12/2019 16:48:00,Laura Fischer,38.06,Produkt M,95.0,Firma20,Lager E,Lager I
006,Kundensupport angefragt,01/12/2019 16:49:00,Sophia Lang,82.12,Produkt J,75.0,Firma15,Lager G,Lager J
008,Rechnung bezahlt,01/12/2019 16:50:00,Luca Huber,95.74,Produkt C,80.0,Firma10,Lager I,Lager E
001,Ware retourniert,01/12/2019 16:51:00,Lisa Schulz,37.4,Produkt L,140.0,Firma19,Lager C,Lager G
006,Auftrag eingegangen,01/12/2019 16:52:00,Luca Huber,39.22,Produkt N,75.0,Firma18,Lager E,Lager J
009,Werbekampagne gestartet,01/12/2019 16:53:00,Lisa Mueller,99.1,Produkt I,90.0,Firma11,Lager D,Lager I
007,Vertragsverhandlungen geführt,01/12/2019 16:54:00,Laura Fischer,33.17,Produkt J,75.0,Firma19,Lager G,Lager I
003,Ware gelagert,01/12/2019 16:55:00,Luca Huber,59.88,Produkt T,85.0,Firma14,Lager D,Lager G
001,Ware hergestellt,01/12/2019 16:56:00,Max Mustermann,37.92,Produkt G,95.0,Firma16,Lager F,Lager I
001,Ware hergestellt,01/12/2019 16:57:00,Hannah Meyer,9.87,Produkt R,130.0,Firma7,Lager D,Lager E
004,Ware zur Produktion gebracht,01/12/2019 16:58:00,Paul Zimmer,87.22,Produkt E,150.0,Firma20,Lager G,Lager J
003,Kundensupport angefragt,01/12/2019 16:59:00,Lisa Schulz,26.33,Produkt N,75.0,Firma12,Lager C,Lager D
001,Kundensupport angefragt,01/12/2019 17:00:00,Emma Weber,45.29,Produkt H,130.0,Firma15,Lager A,Lager A
006,Personal geschult,01/12/2019 17:01:00,Luca Huber,47.18,Produkt F,110.0,Firma13,Lager G,Lager F
003,Rechnung versendet,01/12/2019 17:02:00,Paul Zimmer,78.78,Produkt L,140.0,Firma1,Lager E,Lager C
005,Ware verpackt,01/12/2019 17:03:00,Jonas Richter,90.71,Produkt P,100.0,Firma20,Lager I,Lager J
007,Ware gelagert,01/12/2019 17:04:00,Max Mustermann,94.9,Produkt E,150.0,Firma9,Lager F,Lager B
009,Ware verpackt,01/12/2019 17:05:00,Sophia Lang,35.36,Produkt I,90.0,Firma13,Lager B,Lager H
010,Rechnung bezahlt,01/12/2019 17:06:00,Leonie Richter,61.51,Produkt A,100.0,Firma18,Lager I,Lager G
006,Lieferanten kontaktiert,01/12/2019 17:07:00,Lena Mueller,59.06,Produkt C,80.0,Firma6,Lager E,Lager D
007,Reparatur durchgeführt,01/12/2019 17:08:00,Sophia Lang,20.83,Produkt G,95.0,Firma2,Lager I,Lager A
009,Bestellung aufgenommen,01/12/2019 17:09:00,Sarah Schmidt,39.17,Produkt H,130.0,Firma2,Lager C,Lager I
008,Auftrag eingegangen,01/12/2019 17:10:00,Emma Weber,89.81,Produkt K,110.0,Firma19,Lager E,Lager E
008,Marketingaktion durchgeführt,01/12/2019 17:11:00,Lisa Mueller,76.53,Produkt J,75.0,Firma8,Lager B,Lager C
009,Produktionsplanung erstellt,01/12/2019 17:12:00,Luca Huber,42.9,Produkt D,70.0,Firma8,Lager J,Lager G
010,Verpackungsmaterial bestellt,01/12/2019 17:13:00,Luca Huber,81.07,Produkt R,130.0,Firma16,Lager E,Lager G
006,Ware zum Versand vorbereitet,01/12/2019 17:14:00,Lisa Mueller,99.09,Produkt B,120.0,Firma1,Lager G,Lager E
006,Preisverhandlungen geführt,01/12/2019 17:15:00,Nico Schmidt,97.69,Produkt K,110.0,Firma10,Lager D,Lager J
001,Verpackungsmaterial bestellt,01/12/2019 17:16:00,Leonie Richter,15.81,Produkt J,75.0,Firma20,Lager G,Lager G
002,Produktionsplanung erstellt,01/12/2019 17:17:00,Lisa Schulz,47.36,Produkt F,110.0,Firma14,Lager G,Lager G
002,Vertragsverhandlungen geführt,01/12/2019 17:18:00,Leonie Richter,82.86,Produkt O,120.0,Firma11,Lager H,Lager B
008,Personal geschult,01/12/2019 17:19:00,Lisa Mueller,93.16,Produkt H,130.0,Firma13,Lager C,Lager D
004,Rückverfolgbarkeitsprüfung,01/12/2019 17:20:00,Hannah Meyer,60.6,Produkt D,70.0,Firma20,Lager I,Lager D
007,Personal geschult,01/12/2019 17:21:00,Timo Wagner,75.82,Produkt J,75.0,Firma20,Lager G,Lager J
006,Ware beim Kunden angekommen,01/12/2019 17:22:00,Paul Zimmer,84.85,Produkt L,140.0,Firma3,Lager F,Lager J
008,Rechnung versendet,01/12/2019 17:23:00,Noah Becker,41.37,Produkt K,110.0,Firma15,Lager B,Lager B
008,Produktionsplanung erstellt,01/12/2019 17:24:00,Sarah Schmidt,22.52,Produkt H,130.0,Firma17,Lager C,Lager H
001,Ware beim Kunden angekommen,01/12/2019 17:25:00,Sarah Schmidt,74.33,Produkt K,110.0,Firma12,Lager I,Lager F
007,Ware umgeladen,01/12/2019 17:26:00,Sophia Lang,15.0,Produkt C,80.0,Firma12,Lager C,Lager E
003,Ware aus Lager geholt,01/12/2019 17:27:00,Jan Becker,65.41,Produkt F,110.0,Firma14,Lager C,Lager H
007,Ware hergestellt,01/12/2019 17:28:00,Lena Mueller,39.6,Produkt A,100.0,Firma6,Lager A,Lager B
010,Qualitätskontrolle durchgeführt,01/12/2019 17:29:00,Noah Becker,24.46,Produkt M,95.0,Firma20,Lager D,Lager E
005,Ware retourniert,01/12/2019 17:30:00,Jonas Richter,76.85,Produkt O,120.0,Firma15,Lager J,Lager F
002,Ware zum Versand vorbereitet,01/12/2019 17:31:00,David Meyer,15.08,Produkt A,100.0,Firma8,Lager C,Lager I
008,Ware zum Versand vorbereitet,01/12/2019 17:32:00,Lisa Schulz,35.19,Produkt R,130.0,Firma13,Lager I,Lager D
008,Rückverfolgbarkeitsprüfung,01/12/2019 17:33:00,David Meyer,25.17,Produkt H,130.0,Firma1,Lager H,Lager D
007,Kundensupport angefragt,01/12/2019 17:34:00,Noah Becker,51.85,Produkt A,100.0,Firma16,Lager J,Lager I
006,Ware verpackt,01/12/2019 17:35:00,Noah Becker,47.68,Produkt R,130.0,Firma7,Lager C,Lager E
005,Personal geschult,01/12/2019 17:36:00,Lena Mueller,49.93,Produkt H,130.0,Firma11,Lager I,Lager J
005,Qualitätskontrolle durchgeführt,01/12/2019 17:37:00,Laura Fischer,83.08,Produkt B,120.0,Firma1,Lager B,Lager H
008,Vertragsverhandlungen geführt,01/12/2019 17:38:00,Max Mustermann,65.88,Produkt O,120.0,Firma10,Lager I,Lager H
007,Verpackungsmaterial bestellt,01/12/2019 17:39:00,Max Mustermann,33.92,Produkt N,75.0,Firma8,Lager C,Lager E
004,Rechnung erstellt,01/12/2019 17:40:00,Mia Schmitt,93.22,Produkt J,75.0,Firma7,Lager I,Lager G
006,Ware aus Lager geholt,01/12/2019 17:41:00,Hannah Meyer,41.41,Produkt F,110.0,Firma10,Lager I,Lager H
006,Produktionsplanung erstellt,01/12/2019 17:42:00,Luca Huber,8.82,Produkt D,70.0,Firma4,Lager I,Lager C
004,Ware retourniert,01/12/2019 17:43:00,Paul Zimmer,46.44,Produkt N,75.0,Firma5,Lager G,Lager B
006,Ware gelagert,01/12/2019 17:44:00,Jonas Richter,8.03,Produkt M,95.0,Firma1,Lager J,Lager D
004,Rechnung erstellt,01/12/2019 17:45:00,Noah Becker,75.97,Produkt I,90.0,Firma2,Lager I,Lager J
006,Ware zum Versand vorbereitet,01/12/2019 17:46:00,Timo Wagner,20.08,Produkt S,90.0,Firma12,Lager A,Lager F
003,Zahlung erhalten,01/12/2019 17:47:00,Timo Wagner,30.58,Produkt Q,110.0,Firma9,Lager F,Lager J
002,Qualitätskontrolle durchgeführt,01/12/2019 17:48:00,David Meyer,8.87,Produkt K,110.0,Firma7,Lager A,Lager G
010,Rückverfolgbarkeitsprüfung,01/12/2019 17:49:00,Paul Zimmer,26.34,Produkt O,120.0,Firma18,Lager F,Lager D
005,Angebot erstellt,01/12/2019 17:50:00,Hannah Meyer,41.29,Produkt G,95.0,Firma8,Lager F,Lager H
002,Preisverhandlungen geführt,01/12/2019 17:51:00,Noah Becker,61.09,Produkt E,150.0,Firma10,Lager A,Lager H
008,Auftrag eingegangen,01/12/2019 17:52:00,Emma Weber,66.78,Produkt E,150.0,Firma2,Lager B,Lager F
003,Preisverhandlungen geführt,01/12/2019 17:53:00,Mia Schmitt,30.34,Produkt J,75.0,Firma16,Lager I,Lager C
002,Marketingaktion durchgeführt,01/12/2019 17:54:00,Noah Becker,66.54,Produkt T,85.0,Firma9,Lager H,Lager I
004,Rechnung erstellt,01/12/2019 17:55:00,Emilia Wagner,89.27,Produkt J,75.0,Firma12,Lager D,Lager B
010,Rückverfolgbarkeitsprüfung,01/12/2019 17:56:00,Emilia Wagner,39.25,Produkt Q,110.0,Firma8,Lager D,Lager J
008,Ware retourniert,01/12/2019 17:57:00,Lisa Mueller,81.41,Produkt F,110.0,Firma14,Lager E,Lager A
004,Preisverhandlungen geführt,01/12/2019 17:58:00,Emilia Wagner,68.29,Produkt I,90.0,Firma19,Lager J,Lager J
010,Angebot erstellt,01/12/2019 17:59:00,Sophia Lang,81.45,Produkt F,110.0,Firma9,Lager D,Lager H
008,Rechnung bezahlt,01/12/2019 18:00:00,Sarah Schmidt,53.12,Produkt G,95.0,Firma19,Lager I,Lager B
008,Verpackungsmaterial bestellt,01/12/2019 18:01:00,Emma Weber,43.71,Produkt P,100.0,Firma11,Lager C,Lager A
004,Rückverfolgbarkeitsprüfung,01/12/2019 18:02:00,Lena Mueller,19.44,Produkt R,130.0,Firma15,Lager H,Lager B
001,Ware entsorgt,01/12/2019 18:03:00,Sophia Lang,56.41,Produkt L,140.0,Firma8,Lager E,Lager B
009,Ware verpackt,01/12/2019 18:04:00,Jan Becker,97.15,Produkt P,100.0,Firma3,Lager J,Lager E
009,Preisverhandlungen geführt,01/12/2019 18:05:00,Mia Schmitt,74.71,Produkt R,130.0,Firma4,Lager J,Lager F
010,Rückverfolgbarkeitsprüfung,01/12/2019 18:06:00,Mia Schmitt,75.31,Produkt H,130.0,Firma3,Lager B,Lager F
009,Rückverfolgbarkeitsprüfung,01/12/2019 18:07:00,Lena Mueller,94.68,Produkt J,75.0,Firma13,Lager D,Lager A
001,Werbekampagne gestartet,01/12/2019 18:08:00,Noah Becker,35.45,Produkt I,90.0,Firma1,Lager E,Lager H
005,Rückverfolgbarkeitsprüfung,01/12/2019 18:09:00,Timo Wagner,41.51,Produkt P,100.0,Firma11,Lager H,Lager G
010,Ware versandt,01/12/2019 18:10:00,Noah Becker,25.51,Produkt F,110.0,Firma5,Lager B,Lager D
008,Rechnung bezahlt,01/12/2019 18:11:00,Sophia Lang,8.05,Produkt G,95.0,Firma2,Lager E,Lager D
002,Ware wiederverkauft,01/12/2019 18:12:00,Emma Weber,24.93,Produkt O,120.0,Firma20,Lager B,Lager F
010,Lieferanten kontaktiert,01/12/2019 18:13:00,Max Mustermann,76.53,Produkt R,130.0,Firma7,Lager F,Lager J
007,Lieferanten kontaktiert,01/12/2019 18:14:00,Noah Becker,32.83,Produkt H,130.0,Firma10,Lager H,Lager H
001,Auftrag eingegangen,01/12/2019 18:15:00,Paul Zimmer,99.46,Produkt E,150.0,Firma20,Lager J,Lager G
004,Vertragsverhandlungen geführt,01/12/2019 18:16:00,David Meyer,71.99,Produkt Q,110.0,Firma1,Lager F,Lager B
005,Ware verpackt,01/12/2019 18:17:00,Luca Huber,69.98,Produkt J,75.0,Firma12,Lager D,Lager H
008,Ware hergestellt,01/12/2019 18:18:00,Leonie Richter,14.07,Produkt K,110.0,Firma4,Lager B,Lager B
007,Ware versandt,01/12/2019 18:19:00,Timo Wagner,79.37,Produkt L,140.0,Firma8,Lager J,Lager B
008,Marketingaktion durchgeführt,01/12/2019 18:20:00,Jan Becker,61.58,Produkt R,130.0,Firma17,Lager F,Lager I
003,Ware zum Versand vorbereitet,01/12/2019 18:21:00,Luca Huber,32.17,Produkt A,100.0,Firma15,Lager D,Lager F
001,Ware zur Produktion gebracht,01/12/2019 18:22:00,Mia Schmitt,76.34,Produkt C,80.0,Firma14,Lager D,Lager I
008,Ware zur Produktion gebracht,01/12/2019 18:23:00,Hannah Meyer,41.32,Produkt I,90.0,Firma3,Lager B,Lager E
004,Personal geschult,01/12/2019 18:24:00,Nico Schmidt,94.84,Produkt C,80.0,Firma14,Lager C,Lager H
004,Ware entsorgt,01/12/2019 18:25:00,Paul Zimmer,35.41,Produkt H,130.0,Firma5,Lager G,Lager G
004,Personal geschult,01/12/2019 18:26:00,Nico Schmidt,19.75,Produkt F,110.0,Firma14,Lager E,Lager D
003,Rückverfolgbarkeitsprüfung,01/12/2019 18:27:00,Emilia Wagner,42.08,Produkt N,75.0,Firma14,Lager H,Lager J
006,Kundensupport angefragt,01/12/2019 18:28:00,Leonie Richter,26.54,Produkt D,70.0,Firma2,Lager E,Lager B
001,Preisverhandlungen geführt,01/12/2019 18:29:00,Lisa Mueller,93.36,Produkt B,120.0,Firma7,Lager F,Lager F
002,Zahlung erhalten,01/12/2019 18:30:00,Paul Zimmer,60.25,Produkt S,90.0,Firma15,Lager I,Lager C
007,Bestellung aufgenommen,01/12/2019 18:31:00,Jonas Richter,72.94,Produkt G,95.0,Firma2,Lager I,Lager J
006,Rechnung bezahlt,01/12/2019 18:32:00,Emilia Wagner,26.49,Produkt Q,110.0,Firma18,Lager D,Lager I
002,Ware beim Kunden angekommen,01/12/2019 18:33:00,Emma Weber,68.81,Produkt N,75.0,Firma11,Lager A,Lager D
005,Qualitätskontrolle durchgeführt,01/12/2019 18:34:00,Luca Huber,25.92,Produkt D,70.0,Firma17,Lager E,Lager E
008,Ware wiederverkauft,01/12/2019 18:35:00,Nico Schmidt,61.7,Produkt I,90.0,Firma7,Lager I,Lager G
004,Ware hergestellt,01/12/2019 18:36:00,Emma Weber,63.0,Produkt Q,110.0,Firma9,Lager B,Lager D
008,Ware versandt,01/12/2019 18:37:00,Sarah Schmidt,65.86,Produkt J,75.0,Firma13,Lager E,Lager G
009,Ware beim Kunden angekommen,01/12/2019 18:38:00,Lena Mueller,43.27,Produkt M,95.0,Firma10,Lager I,Lager I
008,Kundensupport angefragt,01/12/2019 18:39:00,David Meyer,18.26,Produkt O,120.0,Firma14,Lager G,Lager E
005,Lieferanten kontaktiert,01/12/2019 18:40:00,Max Mustermann,94.94,Produkt Q,110.0,Firma5,Lager D,Lager H
001,Ware aus Lager geholt,01/12/2019 18:41:00,Nico Schmidt,34.06,Produkt B,120.0,Firma8,Lager E,Lager G
005,Rechnung versendet,01/12/2019 18:42:00,Laura Fischer,78.82,Produkt Q,110.0,Firma7,Lager D,Lager I
001,Produktionsplanung erstellt,01/12/2019 18:43:00,Leonie Richter,10.34,Produkt P,100.0,Firma2,Lager J,Lager D
006,Verpackungsmaterial bestellt,01/12/2019 18:44:00,Emma Weber,58.74,Produkt H,130.0,Firma12,Lager D,Lager J
008,Rückverfolgbarkeitsprüfung,01/12/2019 18:45:00,Lisa Schulz,17.39,Produkt T,85.0,Firma7,Lager D,Lager H
009,Kundensupport angefragt,01/12/2019 18:46:00,Sarah Schmidt,35.2,Produkt Q,110.0,Firma18,Lager E,Lager C
002,Ware gelagert,01/12/2019 18:47:00,Sarah Schmidt,98.09,Produkt J,75.0,Firma4,Lager J,Lager G
009,Ware gelagert,01/12/2019 18:48:00,Sophia Lang,47.91,Produkt S,90.0,Firma4,Lager H,Lager G
001,Reparatur durchgeführt,01/12/2019 18:49:00,Luca Huber,75.1,Produkt I,90.0,Firma14,Lager J,Lager C
004,Verpackungsmaterial bestellt,01/12/2019 18:50:00,Luca Huber,59.16,Produkt R,130.0,Firma4,Lager F,Lager G
003,Auftrag eingegangen,01/12/2019 18:51:00,Jonas Richter,58.54,Produkt M,95.0,Firma16,Lager A,Lager G
001,Ware beim Kunden angekommen,01/12/2019 18:52:00,Leonie Richter,37.7,Produkt B,120.0,Firma3,Lager B,Lager D
008,Vertragsverhandlungen geführt,01/12/2019 18:53:00,Sophia Lang,13.56,Produkt Q,110.0,Firma15,Lager I,Lager A
010,Zahlung erhalten,01/12/2019 18:54:00,Timo Wagner,8.87,Produkt E,150.0,Firma16,Lager G,Lager D
009,Ware zum Versand vorbereitet,01/12/2019 18:55:00,Timo Wagner,34.41,Produkt G,95.0,Firma7,Lager G,Lager A
006,Ware entsorgt,01/12/2019 18:56:00,Jan Becker,9.38,Produkt K,110.0,Firma2,Lager D,Lager I
002,Werbekampagne gestartet,01/12/2019 18:57:00,Leonie Richter,76.98,Produkt Q,110.0,Firma20,Lager B,Lager C
002,Werbekampagne gestartet,01/12/2019 18:58:00,Nico Schmidt,38.82,Produkt O,120.0,Firma13,Lager A,Lager I
005,Reparatur durchgeführt,01/12/2019 18:59:00,Max Mustermann,65.92,Produkt O,120.0,Firma7,Lager C,Lager C
007,Zahlung erhalten,01/12/2019 19:00:00,Mia Schmitt,90.96,Produkt M,95.0,Firma16,Lager G,Lager J
003,Reparatur durchgeführt,01/12/2019 19:01:00,Lisa Schulz,95.98,Produkt O,120.0,Firma2,Lager G,Lager C
010,Ware entsorgt,01/12/2019 19:02:00,Jan Becker,45.3,Produkt C,80.0,Firma10,Lager A,Lager F
010,Ware beim Kunden angekommen,01/12/2019 19:03:00,Nico Schmidt,43.65,Produkt Q,110.0,Firma5,Lager D,Lager C
009,Ware wiederverkauft,01/12/2019 19:04:00,Sophia Lang,94.36,Produkt J,75.0,Firma11,Lager J,Lager I
005,Rechnung bezahlt,01/12/2019 19:05:00,Timo Wagner,56.22,Produkt B,120.0,Firma14,Lager I,Lager I
006,Reparatur durchgeführt,01/12/2019 19:06:00,Mia Schmitt,71.67,Produkt A,100.0,Firma19,Lager B,Lager B
005,Kundensupport angefragt,01/12/2019 19:07:00,David Meyer,48.75,Produkt C,80.0,Firma6,Lager I,Lager D
007,Werbekampagne gestartet,01/12/2019 19:08:00,Laura Fischer,52.18,Produkt T,85.0,Firma15,Lager C,Lager J
010,Ware wiederverkauft,01/12/2019 19:09:00,Sarah Schmidt,72.31,Produkt C,80.0,Firma15,Lager D,Lager A
003,Qualitätskontrolle durchgeführt,01/12/2019 19:10:00,Hannah Meyer,79.07,Produkt E,150.0,Firma18,Lager H,Lager G
008,Rückverfolgbarkeitsprüfung,01/12/2019 19:11:00,Luca Huber,27.2,Produkt G,95.0,Firma11,Lager E,Lager A
001,Verpackungsmaterial bestellt,01/12/2019 19:12:00,Leonie Richter,95.03,Produkt I,90.0,Firma20,Lager B,Lager F
003,Ware umgeladen,01/12/2019 19:13:00,Max Mustermann,78.31,Produkt A,100.0,Firma14,Lager F,Lager J
002,Reparatur durchgeführt,01/12/2019 19:14:00,Max Mustermann,81.64,Produkt T,85.0,Firma8,Lager J,Lager B
