Fallnummer,Aktivität,Zeitstempel,Abteilung,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Ort
014,Gewicht prüfen,2024-03-05 14:02:05,Qualitätskontrolle,Emilia Wagner,"1,94",General Electric,Produkt F,"110,0",Lager C
014,Anzahl der Artikel überprüfen,2024-03-05 14:22:05,Qualitätskontrolle,Noah Becker,"2,81",General Electric,Produkt F,"110,0",Lager C
014,Verpackung prüfen,2024-03-05 15:10:05,Qualitätskontrolle,Emilia Wagner,"3,1",General Electric,Produkt F,"110,0",Lager C
014,Paket zur Warenausgabe bringen,2024-03-05 15:27:05,Warenausgang,Leonie Richter,"6,16",General Electric,Produkt F,"110,0",Warenausgabe 1
014,Paket an Kunde übergeben,2024-03-05 15:35:05,Warenausgang,Emma Weber,"2,87",General Electric,Produkt F,"110,0",Warenausgabe 2
014,Bestellstatus im System ändern,2024-03-05 16:06:05,Warenausgang,David Meyer,"1,83",General Electric,Produkt F,"110,0",online
015,Kunden-Daten aufnehmen,2024-03-05 10:03:05,Auftragsannahme,Lena Mueller,"3,3",Airbus,Produkt B,"120,0",Schalter
015,Kunden-Daten in System übertragen,2024-03-05 10:40:05,Auftragsannahme,Lena Mueller,"2,15",Airbus,Produkt B,"120,0",online
015,Zahlvorgang abschließen,2024-03-05 11:36:05,Auftragsannahme,Max Mustermann,"2,19",Airbus,Produkt B,"120,0",Schalter
015,Bestellung im System eintragen,2024-03-05 12:35:05,Auftragsannahme,Lisa Schulz,"8,71",Airbus,Produkt B,"120,0",online
015,Lagerbestand überprüfen,2024-03-05 13:09:05,Bestandsverwaltung,Jan Becker,"4,54",Airbus,Produkt B,"120,0",online
015,Auftragsabwicklung im System starten,2024-03-05 13:44:05,Bestandsverwaltung,Lisa Mueller,"3,05",Airbus,Produkt B,"120,0",online
015,Artikel zusammenstellen,2024-03-05 14:34:05,Lager,Jonas Richter,"12,78",Airbus,Produkt B,"120,0",Lager B
015,Ware verpacken,2024-03-05 14:59:05,Lager,Jonas Richter,"7,19",Airbus,Produkt B,"120,0",Lager C
015,Gewicht prüfen,2024-03-05 15:47:05,Qualitätskontrolle,Emilia Wagner,"1,15",Airbus,Produkt B,"120,0",Lager C
015,Anzahl der Artikel überprüfen,2024-03-05 16:03:05,Qualitätskontrolle,Noah Becker,"3,01",Airbus,Produkt B,"120,0",Lager C
015,Verpackung prüfen,2024-03-05 16:39:05,Qualitätskontrolle,Hannah Meyer,"2,91",Airbus,Produkt B,"120,0",Lager C
015,Informationen an Transporteur übermitteln,2024-03-05 16:55:05,Warenausgang,Luca Huber,"5,75",Airbus,Produkt B,"120,0",online
015,Paket an Transporteur übergeben,2024-03-05 17:50:05,Warenausgang,Leonie Richter,"9,87",Airbus,Produkt B,"120,0",Warenausgabe 3
015,Bestellstatus im System ändern,2024-03-05 17:56:05,Warenausgang,Emma Weber,"2,34",Airbus,Produkt B,"120,0",online
016,Kunden-Daten aufnehmen,2024-03-05 10:03:05,Auftragsannahme,Sarah Schmidt,"3,79",Siemens,Produkt E,"150,0",Schalter
016,Kunden-Daten in System übertragen,2024-03-05 10:15:05,Auftragsannahme,Sarah Schmidt,"2,36",Siemens,Produkt E,"150,0",online
016,Zahlvorgang abschließen,2024-03-05 10:45:05,Auftragsannahme,Lisa Schulz,"2,79",Siemens,Produkt E,"150,0",Schalter
016,Bestellung im System eintragen,2024-03-05 11:41:05,Auftragsannahme,Lisa Schulz,"8,9",Siemens,Produkt E,"150,0",online
016,Lagerbestand überprüfen,2024-03-05 12:06:05,Bestandsverwaltung,Nico Schmidt,"7,35",Siemens,Produkt E,"150,0",online
016,Auftragsabwicklung im System starten,2024-03-05 12:13:05,Bestandsverwaltung,Jan Becker,"3,59",Siemens,Produkt E,"150,0",online
016,Artikel zusammenstellen,2024-03-05 12:26:05,Lager,Mia Schmitt,"8,39",Siemens,Produkt E,"150,0",Lager B
016,Ware verpacken,2024-03-05 12:50:05,Lager,Mia Schmitt,"4,52",Siemens,Produkt E,"150,0",Lager C
016,Gewicht prüfen,2024-03-05 12:55:05,Qualitätskontrolle,Noah Becker,"2,56",Siemens,Produkt E,"150,0",Lager C
016,Anzahl der Artikel überprüfen,2024-03-05 13:38:05,Qualitätskontrolle,Emilia Wagner,"3,66",Siemens,Produkt E,"150,0",Lager C
016,Verpackung prüfen,2024-03-05 14:36:05,Qualitätskontrolle,Emilia Wagner,"3,47",Siemens,Produkt E,"150,0",Lager C
016,Paket zur Warenausgabe bringen,2024-03-05 14:55:05,Warenausgang,Luca Huber,"8,46",Siemens,Produkt E,"150,0",Warenausgabe 1
016,Zahlungsabwicklung durchführen,2024-03-05 15:33:05,Warenausgang,Sophia Lang,"2,58",Siemens,Produkt E,"150,0",Warenausgabe 1
016,Paket an Kunde übergeben,2024-03-05 16:10:05,Warenausgang,Luca Huber,"2,25",Siemens,Produkt E,"150,0",Warenausgabe 1
016,Bestellstatus im System ändern,2024-03-05 16:41:05,Warenausgang,Sophia Lang,"2,32",Siemens,Produkt E,"150,0",online
017,Kunden-Daten aufnehmen,2024-03-05 10:03:05,Auftragsannahme,Lena Mueller,"2,64",General Electric,Produkt K,"110,0",Schalter
017,Kunden-Daten in System übertragen,2024-03-05 10:19:05,Auftragsannahme,Lisa Schulz,"2,96",General Electric,Produkt K,"110,0",online
017,Zahlvorgang abschließen,2024-03-05 11:06:05,Auftragsannahme,Sarah Schmidt,"2,58",General Electric,Produkt K,"110,0",Schalter
017,Bestellung im System eintragen,2024-03-05 11:42:05,Auftragsannahme,Timo Wagner,"4,19",General Electric,Produkt K,"110,0",online
017,Lagerbestand überprüfen,2024-03-05 12:08:05,Bestandsverwaltung,Nico Schmidt,"2,32",General Electric,Produkt K,"110,0",online
017,Auftragsabwicklung im System starten,2024-03-05 12:25:05,Bestandsverwaltung,Jan Becker,"4,9",General Electric,Produkt K,"110,0",online
017,Artikel zusammenstellen,2024-03-05 12:54:05,Lager,Jonas Richter,"12,48",General Electric,Produkt K,"110,0",Lager A
017,Ware verpacken,2024-03-05 13:18:05,Lager,Jonas Richter,"4,46",General Electric,Produkt K,"110,0",Lager C
017,Gewicht prüfen,2024-03-05 14:11:05,Qualitätskontrolle,Hannah Meyer,"2,61",General Electric,Produkt K,"110,0",Lager C
017,Anzahl der Artikel überprüfen,2024-03-05 14:50:05,Qualitätskontrolle,Noah Becker,"4,71",General Electric,Produkt K,"110,0",Lager C
017,Verpackung prüfen,2024-03-05 15:02:05,Qualitätskontrolle,Noah Becker,"2,96",General Electric,Produkt K,"110,0",Lager C
017,Paket zur Warenausgabe bringen,2024-03-05 15:41:05,Warenausgang,Emma Weber,"4,21",General Electric,Produkt K,"110,0",Warenausgabe 1
017,Paket an Kunde übergeben,2024-03-05 15:46:05,Warenausgang,Leonie Richter,"2,85",General Electric,Produkt K,"110,0",Warenausgabe 2
017,Bestellstatus im System ändern,2024-03-05 16:11:05,Warenausgang,Luca Huber,"1,22",General Electric,Produkt K,"110,0",online
018,Kunden-Daten aufnehmen,2024-03-05 10:03:05,Auftragsannahme,Lena Mueller,"3,94",Ford Motor,Produkt Q,"110,0",Schalter
018,Kunden-Daten in System übertragen,2024-03-05 10:13:05,Auftragsannahme,Sarah Schmidt,"1,79",Ford Motor,Produkt Q,"110,0",online
018,Zahlvorgang abschließen,2024-03-05 10:55:05,Auftragsannahme,Timo Wagner,"2,13",Ford Motor,Produkt Q,"110,0",Schalter
018,Bestellung im System eintragen,2024-03-05 11:22:05,Auftragsannahme,Lisa Schulz,"7,07",Ford Motor,Produkt Q,"110,0",online
018,Lagerbestand überprüfen,2024-03-05 12:20:05,Bestandsverwaltung,Paul Zimmer,"3,21",Ford Motor,Produkt Q,"110,0",online
018,Auftragsabwicklung im System starten,2024-03-05 12:34:05,Bestandsverwaltung,Jan Becker,"3,67",Ford Motor,Produkt Q,"110,0",online
018,Artikel zusammenstellen,2024-03-05 13:32:05,Lager,Jonas Richter,"14,82",Ford Motor,Produkt Q,"110,0",Lager A
018,Ware verpacken,2024-03-05 14:10:05,Lager,Mia Schmitt,"3,81",Ford Motor,Produkt Q,"110,0",Lager C
018,Gewicht prüfen,2024-03-05 15:06:05,Qualitätskontrolle,Emilia Wagner,"2,22",Ford Motor,Produkt Q,"110,0",Lager C
018,Anzahl der Artikel überprüfen,2024-03-05 15:58:05,Qualitätskontrolle,Emilia Wagner,"2,01",Ford Motor,Produkt Q,"110,0",Lager C
018,Verpackung prüfen,2024-03-05 16:05:05,Qualitätskontrolle,Noah Becker,"3,59",Ford Motor,Produkt Q,"110,0",Lager C
018,Paket zur Warenausgabe bringen,2024-03-05 16:11:05,Warenausgang,David Meyer,"8,07",Ford Motor,Produkt Q,"110,0",Warenausgabe 2
018,Zahlungsabwicklung durchführen,2024-03-05 16:25:05,Warenausgang,Sophia Lang,"2,2",Ford Motor,Produkt Q,"110,0",Warenausgabe 2
018,Paket an Kunde übergeben,2024-03-05 16:47:05,Warenausgang,Luca Huber,"2,88",Ford Motor,Produkt Q,"110,0",Warenausgabe 2
018,Bestellstatus im System ändern,2024-03-05 17:39:05,Warenausgang,David Meyer,"2,88",Ford Motor,Produkt Q,"110,0",online
019,Kunden-Daten aufnehmen,2024-03-05 10:03:05,Auftragsannahme,Max Mustermann,"2,21",Samsung Electronics,Produkt R,"130,0",Schalter
019,Kunden-Daten in System übertragen,2024-03-05 10:16:05,Auftragsannahme,Sarah Schmidt,"1,22",Samsung Electronics,Produkt R,"130,0",online
019,Zahlvorgang abschließen,2024-03-05 10:48:05,Auftragsannahme,Lena Mueller,"2,77",Samsung Electronics,Produkt R,"130,0",Schalter
019,Bestellung im System eintragen,2024-03-05 11:15:05,Auftragsannahme,Sarah Schmidt,"6,96",Samsung Electronics,Produkt R,"130,0",online
019,Lagerbestand überprüfen,2024-03-05 11:24:05,Bestandsverwaltung,Laura Fischer,"4,68",Samsung Electronics,Produkt R,"130,0",online
019,Auftragsabwicklung im System starten,2024-03-05 12:23:05,Bestandsverwaltung,Paul Zimmer,"5,35",Samsung Electronics,Produkt R,"130,0",online
019,Artikel zusammenstellen,2024-03-05 12:29:05,Lager,Jonas Richter,"13,66",Samsung Electronics,Produkt R,"130,0",Lager A
019,Ware verpacken,2024-03-05 12:34:05,Lager,Mia Schmitt,"4,06",Samsung Electronics,Produkt R,"130,0",Lager C
019,Gewicht prüfen,2024-03-05 13:12:05,Qualitätskontrolle,Hannah Meyer,"1,88",Samsung Electronics,Produkt R,"130,0",Lager C
019,Anzahl der Artikel überprüfen,2024-03-05 13:15:05,Qualitätskontrolle,Hannah Meyer,"3,37",Samsung Electronics,Produkt R,"130,0",Lager C
019,Verpackung prüfen,2024-03-05 13:43:05,Qualitätskontrolle,Emilia Wagner,"3,55",Samsung Electronics,Produkt R,"130,0",Lager C
019,Paket zur Warenausgabe bringen,2024-03-05 14:38:05,Warenausgang,Luca Huber,"6,12",Samsung Electronics,Produkt R,"130,0",Warenausgabe 1
019,Paket an Kunde übergeben,2024-03-05 15:31:05,Warenausgang,Sophia Lang,"2,41",Samsung Electronics,Produkt R,"130,0",Warenausgabe 2
019,Bestellstatus im System ändern,2024-03-05 16:18:05,Warenausgang,Sophia Lang,"1,15",Samsung Electronics,Produkt R,"130,0",online
020,Kunden-Daten aufnehmen,2024-03-05 10:03:05,Auftragsannahme,Lena Mueller,"3,93",Samsung Electronics,Produkt C,"80,0",Schalter
020,Kunden-Daten in System übertragen,2024-03-05 10:36:05,Auftragsannahme,Lena Mueller,"2,56",Samsung Electronics,Produkt C,"80,0",online
020,Zahlvorgang abschließen,2024-03-05 10:58:05,Auftragsannahme,Sarah Schmidt,"2,41",Samsung Electronics,Produkt C,"80,0",Schalter
020,Bestellung im System eintragen,2024-03-05 11:40:05,Auftragsannahme,Timo Wagner,"6,46",Samsung Electronics,Produkt C,"80,0",online
020,Lagerbestand überprüfen,2024-03-05 12:33:05,Bestandsverwaltung,Nico Schmidt,"3,81",Samsung Electronics,Produkt C,"80,0",online
020,Auftragsabwicklung im System starten,2024-03-05 12:34:05,Bestandsverwaltung,Lisa Mueller,"3,94",Samsung Electronics,Produkt C,"80,0",online
020,Artikel zusammenstellen,2024-03-05 12:57:05,Lager,Jonas Richter,"9,2",Samsung Electronics,Produkt C,"80,0",Lager B
020,Ware verpacken,2024-03-05 13:45:05,Lager,Mia Schmitt,"7,35",Samsung Electronics,Produkt C,"80,0",Lager C
020,Gewicht prüfen,2024-03-05 13:50:05,Qualitätskontrolle,Emilia Wagner,"2,22",Samsung Electronics,Produkt C,"80,0",Lager C
020,Anzahl der Artikel überprüfen,2024-03-05 13:58:05,Qualitätskontrolle,Noah Becker,"4,69",Samsung Electronics,Produkt C,"80,0",Lager C
020,Verpackung prüfen,2024-03-05 14:49:05,Qualitätskontrolle,Hannah Meyer,"2,38",Samsung Electronics,Produkt C,"80,0",Lager C
020,Informationen an Transporteur übermitteln,2024-03-05 15:26:05,Warenausgang,Leonie Richter,"3,98",Samsung Electronics,Produkt C,"80,0",online
020,Paket an Transporteur übergeben,2024-03-05 16:01:05,Warenausgang,Sophia Lang,"11,18",Samsung Electronics,Produkt C,"80,0",Warenausgabe 3
020,Bestellstatus im System ändern,2024-03-05 16:42:05,Warenausgang,Sophia Lang,"1,87",Samsung Electronics,Produkt C,"80,0",online
021,Kunden-Daten aufnehmen,2024-03-05 10:03:05,Auftragsannahme,Timo Wagner,"3,4",Siemens,Produkt R,"130,0",Schalter
021,Kunden-Daten in System übertragen,2024-03-05 10:34:05,Auftragsannahme,Max Mustermann,"1,98",Siemens,Produkt R,"130,0",online
021,Zahlvorgang abschließen,2024-03-05 11:06:05,Auftragsannahme,Max Mustermann,"2,93",Siemens,Produkt R,"130,0",Schalter
021,Bestellung im System eintragen,2024-03-05 11:27:05,Auftragsannahme,Lena Mueller,"5,45",Siemens,Produkt R,"130,0",online
021,Lagerbestand überprüfen,2024-03-05 11:34:05,Bestandsverwaltung,Laura Fischer,"5,04",Siemens,Produkt R,"130,0",online
021,Auftragsabwicklung im System starten,2024-03-05 12:27:05,Bestandsverwaltung,Jan Becker,"5,8",Siemens,Produkt R,"130,0",online
021,Artikel zusammenstellen,2024-03-05 12:29:05,Lager,Jonas Richter,"12,19",Siemens,Produkt R,"130,0",Lager C
021,Ware verpacken,2024-03-05 12:40:05,Lager,Jonas Richter,"3,89",Siemens,Produkt R,"130,0",Lager C
021,Gewicht prüfen,2024-03-05 13:38:05,Qualitätskontrolle,Emilia Wagner,"2,79",Siemens,Produkt R,"130,0",Lager C
021,Anzahl der Artikel überprüfen,2024-03-05 14:13:05,Qualitätskontrolle,Emilia Wagner,"2,78",Siemens,Produkt R,"130,0",Lager C
021,Verpackung prüfen,2024-03-05 14:33:05,Qualitätskontrolle,Noah Becker,"2,98",Siemens,Produkt R,"130,0",Lager C
021,Informationen an Transporteur übermitteln,2024-03-05 14:35:05,Warenausgang,Sophia Lang,"2,15",Siemens,Produkt R,"130,0",online
021,Paket an Transporteur übergeben,2024-03-05 14:57:05,Warenausgang,David Meyer,"7,34",Siemens,Produkt R,"130,0",Warenausgabe 3
021,Bestellstatus im System ändern,2024-03-05 15:00:05,Warenausgang,David Meyer,"1,81",Siemens,Produkt R,"130,0",online
022,Kunden-Daten aufnehmen,2024-03-05 10:03:05,Auftragsannahme,Sarah Schmidt,"3,49",Hitachi,Produkt H,"130,0",Schalter
022,Kunden-Daten in System übertragen,2024-03-05 10:50:05,Auftragsannahme,Sarah Schmidt,"2,68",Hitachi,Produkt H,"130,0",online
022,Zahlvorgang abschließen,2024-03-05 11:19:05,Auftragsannahme,Max Mustermann,"2,3",Hitachi,Produkt H,"130,0",Schalter
022,Bestellung im System eintragen,2024-03-05 11:53:05,Auftragsannahme,Max Mustermann,"7,6",Hitachi,Produkt H,"130,0",online
022,Lagerbestand überprüfen,2024-03-05 12:06:05,Bestandsverwaltung,Paul Zimmer,"5,25",Hitachi,Produkt H,"130,0",online
022,Auftragsabwicklung im System starten,2024-03-05 12:07:05,Bestandsverwaltung,Lisa Mueller,"4,14",Hitachi,Produkt H,"130,0",online
022,Artikel zusammenstellen,2024-03-05 12:54:05,Lager,Jonas Richter,"9,91",Hitachi,Produkt H,"130,0",Lager C
022,Ware verpacken,2024-03-05 13:31:05,Lager,Mia Schmitt,"5,09",Hitachi,Produkt H,"130,0",Lager C
022,Gewicht prüfen,2024-03-05 14:08:05,Qualitätskontrolle,Hannah Meyer,"2,02",Hitachi,Produkt H,"130,0",Lager C
022,Anzahl der Artikel überprüfen,2024-03-05 15:04:05,Qualitätskontrolle,Emilia Wagner,"2,23",Hitachi,Produkt H,"130,0",Lager C
022,Verpackung prüfen,2024-03-05 15:31:05,Qualitätskontrolle,Hannah Meyer,"3,27",Hitachi,Produkt H,"130,0",Lager C
022,Paket zur Warenausgabe bringen,2024-03-05 15:43:05,Warenausgang,Emma Weber,"6,04",Hitachi,Produkt H,"130,0",Warenausgabe 2
022,Zahlungsabwicklung durchführen,2024-03-05 16:25:05,Warenausgang,Sophia Lang,"2,46",Hitachi,Produkt H,"130,0",Warenausgabe 1
022,Paket an Kunde übergeben,2024-03-05 16:38:05,Warenausgang,Sophia Lang,"2,71",Hitachi,Produkt H,"130,0",Warenausgabe 1
022,Bestellstatus im System ändern,2024-03-05 16:56:05,Warenausgang,Sophia Lang,"2,65",Hitachi,Produkt H,"130,0",online
023,Kunden-Daten aufnehmen,2024-03-05 10:03:05,Auftragsannahme,Sarah Schmidt,"3,5",Samsung Electronics,Produkt N,"75,0",Schalter
023,Kunden-Daten in System übertragen,2024-03-05 10:30:05,Auftragsannahme,Lisa Schulz,"3,0",Samsung Electronics,Produkt N,"75,0",online
023,Zahlvorgang abschließen,2024-03-05 10:49:05,Auftragsannahme,Lisa Schulz,"2,81",Samsung Electronics,Produkt N,"75,0",Schalter
023,Bestellung im System eintragen,2024-03-05 11:00:05,Auftragsannahme,Lisa Schulz,"5,68",Samsung Electronics,Produkt N,"75,0",online
023,Lagerbestand überprüfen,2024-03-05 11:45:05,Bestandsverwaltung,Nico Schmidt,"6,35",Samsung Electronics,Produkt N,"75,0",online
023,Auftragsabwicklung im System starten,2024-03-05 11:50:05,Bestandsverwaltung,Jan Becker,"5,92",Samsung Electronics,Produkt N,"75,0",online
023,Artikel zusammenstellen,2024-03-05 12:01:05,Lager,Mia Schmitt,"10,85",Samsung Electronics,Produkt N,"75,0",Lager A
023,Ware verpacken,2024-03-05 12:33:05,Lager,Jonas Richter,"7,65",Samsung Electronics,Produkt N,"75,0",Lager C
023,Gewicht prüfen,2024-03-05 12:36:05,Qualitätskontrolle,Noah Becker,"1,86",Samsung Electronics,Produkt N,"75,0",Lager C
023,Anzahl der Artikel überprüfen,2024-03-05 12:54:05,Qualitätskontrolle,Emilia Wagner,"4,72",Samsung Electronics,Produkt N,"75,0",Lager C
023,Verpackung prüfen,2024-03-05 13:51:05,Qualitätskontrolle,Noah Becker,"3,76",Samsung Electronics,Produkt N,"75,0",Lager C
023,Paket zur Warenausgabe bringen,2024-03-05 14:00:05,Warenausgang,Leonie Richter,"6,76",Samsung Electronics,Produkt N,"75,0",Warenausgabe 2
023,Zahlungsabwicklung durchführen,2024-03-05 14:26:05,Warenausgang,Sophia Lang,"2,76",Samsung Electronics,Produkt N,"75,0",Warenausgabe 1
023,Paket an Kunde übergeben,2024-03-05 15:07:05,Warenausgang,David Meyer,"2,22",Samsung Electronics,Produkt N,"75,0",Warenausgabe 2
023,Bestellstatus im System ändern,2024-03-05 16:03:05,Warenausgang,Leonie Richter,"2,86",Samsung Electronics,Produkt N,"75,0",online
024,Kunden-Daten aufnehmen,2024-03-05 10:03:05,Auftragsannahme,Sarah Schmidt,"3,76",BASF,Produkt D,"70,0",Schalter
024,Kunden-Daten in System übertragen,2024-03-05 10:14:05,Auftragsannahme,Lisa Schulz,"2,79",BASF,Produkt D,"70,0",online
024,Zahlvorgang abschließen,2024-03-05 10:18:05,Auftragsannahme,Max Mustermann,"2,47",BASF,Produkt D,"70,0",Schalter
024,Bestellung im System eintragen,2024-03-05 10:42:05,Auftragsannahme,Sarah Schmidt,"8,21",BASF,Produkt D,"70,0",online
024,Lagerbestand überprüfen,2024-03-05 11:03:05,Bestandsverwaltung,Laura Fischer,"6,24",BASF,Produkt D,"70,0",online
024,Auftragsabwicklung im System starten,2024-03-05 11:28:05,Bestandsverwaltung,Nico Schmidt,"4,2",BASF,Produkt D,"70,0",online
024,Artikel zusammenstellen,2024-03-05 11:48:05,Lager,Jonas Richter,"14,75",BASF,Produkt D,"70,0",Lager A
024,Ware verpacken,2024-03-05 12:08:05,Lager,Mia Schmitt,"3,21",BASF,Produkt D,"70,0",Lager C
024,Gewicht prüfen,2024-03-05 12:14:05,Qualitätskontrolle,Hannah Meyer,"1,89",BASF,Produkt D,"70,0",Lager C
024,Anzahl der Artikel überprüfen,2024-03-05 12:46:05,Qualitätskontrolle,Noah Becker,"3,72",BASF,Produkt D,"70,0",Lager C
024,Verpackung prüfen,2024-03-05 12:54:05,Qualitätskontrolle,Noah Becker,"3,63",BASF,Produkt D,"70,0",Lager C
024,Informationen an Transporteur übermitteln,2024-03-05 12:58:05,Warenausgang,Sophia Lang,"5,33",BASF,Produkt D,"70,0",online
024,Paket an Transporteur übergeben,2024-03-05 13:18:05,Warenausgang,Emma Weber,"8,5",BASF,Produkt D,"70,0",Warenausgabe 3
024,Bestellstatus im System ändern,2024-03-05 13:21:05,Warenausgang,David Meyer,"2,17",BASF,Produkt D,"70,0",online
025,Kunden-Daten aufnehmen,2024-03-05 10:03:05,Auftragsannahme,Lena Mueller,"3,11",Ford Motor,Produkt K,"110,0",Schalter
025,Kunden-Daten in System übertragen,2024-03-05 10:55:05,Auftragsannahme,Lisa Schulz,"1,94",Ford Motor,Produkt K,"110,0",online
025,Zahlvorgang abschließen,2024-03-05 11:29:05,Auftragsannahme,Sarah Schmidt,"2,8",Ford Motor,Produkt K,"110,0",Schalter
025,Bestellung im System eintragen,2024-03-05 12:03:05,Auftragsannahme,Lena Mueller,"5,35",Ford Motor,Produkt K,"110,0",online
025,Lagerbestand überprüfen,2024-03-05 13:01:05,Bestandsverwaltung,Lisa Mueller,"3,89",Ford Motor,Produkt K,"110,0",online
025,Auftragsabwicklung im System starten,2024-03-05 13:48:05,Bestandsverwaltung,Jan Becker,"4,84",Ford Motor,Produkt K,"110,0",online
025,Artikel zusammenstellen,2024-03-05 14:04:05,Lager,Jonas Richter,"12,12",Ford Motor,Produkt K,"110,0",Lager B
025,Ware verpacken,2024-03-05 14:46:05,Lager,Jonas Richter,"4,16",Ford Motor,Produkt K,"110,0",Lager C
025,Gewicht prüfen,2024-03-05 15:44:05,Qualitätskontrolle,Emilia Wagner,"2,64",Ford Motor,Produkt K,"110,0",Lager C
025,Anzahl der Artikel überprüfen,2024-03-05 15:59:05,Qualitätskontrolle,Hannah Meyer,"4,02",Ford Motor,Produkt K,"110,0",Lager C
025,Verpackung prüfen,2024-03-05 16:45:05,Qualitätskontrolle,Noah Becker,"2,18",Ford Motor,Produkt K,"110,0",Lager C
025,Paket zur Warenausgabe bringen,2024-03-05 16:58:05,Warenausgang,Emma Weber,"4,74",Ford Motor,Produkt K,"110,0",Warenausgabe 1
025,Zahlungsabwicklung durchführen,2024-03-05 17:01:05,Warenausgang,Luca Huber,"2,37",Ford Motor,Produkt K,"110,0",Warenausgabe 2
025,Paket an Kunde übergeben,2024-03-05 17:06:05,Warenausgang,Luca Huber,"2,22",Ford Motor,Produkt K,"110,0",Warenausgabe 1
025,Bestellstatus im System ändern,2024-03-05 17:26:05,Warenausgang,Sophia Lang,"1,27",Ford Motor,Produkt K,"110,0",online
026,Kunden-Daten aufnehmen,2024-03-05 10:03:05,Auftragsannahme,Lisa Schulz,"3,31",BASF,Produkt I,"90,0",Schalter
026,Kunden-Daten in System übertragen,2024-03-05 11:01:05,Auftragsannahme,Max Mustermann,"1,4",BASF,Produkt I,"90,0",online
026,Zahlvorgang abschließen,2024-03-05 11:46:05,Auftragsannahme,Timo Wagner,"2,03",BASF,Produkt I,"90,0",Schalter
026,Bestellung im System eintragen,2024-03-05 12:13:05,Auftragsannahme,Sarah Schmidt,"7,55",BASF,Produkt I,"90,0",online
026,Lagerbestand überprüfen,2024-03-05 12:37:05,Bestandsverwaltung,Lisa Mueller,"7,82",BASF,Produkt I,"90,0",online
026,Auftragsabwicklung im System starten,2024-03-05 13:13:05,Bestandsverwaltung,Jan Becker,"5,5",BASF,Produkt I,"90,0",online
026,Artikel zusammenstellen,2024-03-05 13:37:05,Lager,Jonas Richter,"10,6",BASF,Produkt I,"90,0",Lager C
026,Ware verpacken,2024-03-05 14:34:05,Lager,Jonas Richter,"4,06",BASF,Produkt I,"90,0",Lager C
026,Gewicht prüfen,2024-03-05 15:02:05,Qualitätskontrolle,Emilia Wagner,"1,27",BASF,Produkt I,"90,0",Lager C
026,Anzahl der Artikel überprüfen,2024-03-05 15:50:05,Qualitätskontrolle,Hannah Meyer,"2,86",BASF,Produkt I,"90,0",Lager C
026,Verpackung prüfen,2024-03-05 16:23:05,Qualitätskontrolle,Noah Becker,"3,69",BASF,Produkt I,"90,0",Lager C
026,Paket zur Warenausgabe bringen,2024-03-05 16:53:05,Warenausgang,Sophia Lang,"4,5",BASF,Produkt I,"90,0",Warenausgabe 2
026,Zahlungsabwicklung durchführen,2024-03-05 17:09:05,Warenausgang,Leonie Richter,"2,59",BASF,Produkt I,"90,0",Warenausgabe 2
026,Paket an Kunde übergeben,2024-03-05 17:36:05,Warenausgang,Luca Huber,"2,57",BASF,Produkt I,"90,0",Warenausgabe 1
026,Bestellstatus im System ändern,2024-03-05 17:58:05,Warenausgang,Sophia Lang,"1,6",BASF,Produkt I,"90,0",online
027,Kunden-Daten aufnehmen,2024-03-05 10:03:05,Auftragsannahme,Timo Wagner,"3,65",Nestlé,Produkt O,"120,0",Schalter
027,Kunden-Daten in System übertragen,2024-03-05 10:18:05,Auftragsannahme,Max Mustermann,"2,35",Nestlé,Produkt O,"120,0",online
027,Zahlvorgang abschließen,2024-03-05 10:32:05,Auftragsannahme,Max Mustermann,"2,46",Nestlé,Produkt O,"120,0",Schalter
027,Bestellung im System eintragen,2024-03-05 10:51:05,Auftragsannahme,Timo Wagner,"4,43",Nestlé,Produkt O,"120,0",online
027,Lagerbestand überprüfen,2024-03-05 11:10:05,Bestandsverwaltung,Paul Zimmer,"5,86",Nestlé,Produkt O,"120,0",online
027,Auftragsabwicklung im System starten,2024-03-05 11:15:05,Bestandsverwaltung,Laura Fischer,"5,7",Nestlé,Produkt O,"120,0",online
027,Artikel zusammenstellen,2024-03-05 11:16:05,Lager,Jonas Richter,"12,7",Nestlé,Produkt O,"120,0",Lager C
027,Ware verpacken,2024-03-05 12:08:05,Lager,Jonas Richter,"3,15",Nestlé,Produkt O,"120,0",Lager C
027,Gewicht prüfen,2024-03-05 12:44:05,Qualitätskontrolle,Noah Becker,"1,46",Nestlé,Produkt O,"120,0",Lager C
027,Anzahl der Artikel überprüfen,2024-03-05 12:49:05,Qualitätskontrolle,Noah Becker,"2,02",Nestlé,Produkt O,"120,0",Lager C
027,Verpackung prüfen,2024-03-05 12:54:05,Qualitätskontrolle,Hannah Meyer,"3,86",Nestlé,Produkt O,"120,0",Lager C
027,Paket zur Warenausgabe bringen,2024-03-05 13:19:05,Warenausgang,Sophia Lang,"5,23",Nestlé,Produkt O,"120,0",Warenausgabe 2
027,Zahlungsabwicklung durchführen,2024-03-05 13:27:05,Warenausgang,Emma Weber,"2,86",Nestlé,Produkt O,"120,0",Warenausgabe 1
027,Paket an Kunde übergeben,2024-03-05 13:59:05,Warenausgang,David Meyer,"2,62",Nestlé,Produkt O,"120,0",Warenausgabe 2
