Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Transportiertes Gut,Produktpreis (EUR),Kunde,Abnahmeort,Abgabeort
015,Zahlvorgang abschließen,2024-02-26 20:34:07,Laura Fischer,"87,51",Produkt K,"110,0",BASF,Lager I,Lager H
015,Bestellung im System eintragen,2024-02-26 21:16:07,Noah Becker,"92,95",Produkt K,"110,0",BASF,Lager H,Lager H
015,Lagerbestand überprüfen,2024-02-26 21:46:07,Lena Mueller,"81,32",Produkt K,"110,0",BASF,Lager I,Lager C
015,Auftragsabwicklung im System starten,2024-02-26 22:00:07,Lena Mueller,"55,82",Produkt K,"110,0",BASF,Lager E,Lager F
015,Artikel zusammenstellen,2024-02-26 22:35:07,Jan Becker,"81,53",Produkt K,"110,0",BASF,Lager H,Lager H
015,Ware verpacken,2024-02-26 23:26:07,Laura Fischer,"15,97",Produkt K,"110,0",BASF,Lager D,Lager A
015,Gewicht prüfen,2024-02-26 23:39:07,Lena Mueller,"66,93",Produkt K,"110,0",BASF,Lager E,Lager F
015,Anzahl der Artikel überprüfen,2024-02-27 00:01:07,Jan Becker,"40,31",Produkt K,"110,0",BASF,Lager D,Lager G
015,Verpackung prüfen,2024-02-27 00:23:07,Emma Weber,"79,65",Produkt K,"110,0",BASF,Lager E,Lager F
015,Paket zur Warenausgabe bringen,2024-02-27 01:15:07,Hannah Meyer,"38,04",Produkt K,"110,0",BASF,Lager J,Lager J
015,Zahlungsabwicklung durchführen,2024-02-27 02:01:07,Max Mustermann,"17,74",Produkt K,"110,0",BASF,Lager H,Lager J
015,Paket an Kunde übergeben,2024-02-27 02:30:07,Nico Schmidt,"44,17",Produkt K,"110,0",BASF,Lager E,Lager E
015,Bestellstatus im System ändern,2024-02-27 02:51:07,Noah Becker,"9,75",Produkt K,"110,0",BASF,Lager C,Lager C
016,Kunden-Daten aufnehmen,2024-02-26 19:58:07,Lena Mueller,"27,22",Produkt A,"100,0",Boeing,Lager E,Lager B
016,Kunden-Daten in System übertragen,2024-02-26 20:25:07,Leonie Richter,"69,4",Produkt A,"100,0",Boeing,Lager B,Lager A
016,Zahlvorgang abschließen,2024-02-26 20:27:07,Laura Fischer,"18,9",Produkt A,"100,0",Boeing,Lager H,Lager B
016,Bestellung im System eintragen,2024-02-26 21:24:07,Max Mustermann,"24,4",Produkt A,"100,0",Boeing,Lager G,Lager E
016,Lagerbestand überprüfen,2024-02-26 22:24:07,David Meyer,"20,59",Produkt A,"100,0",Boeing,Lager E,Lager I
016,Auftragsabwicklung im System starten,2024-02-26 22:59:07,Laura Fischer,"70,35",Produkt A,"100,0",Boeing,Lager F,Lager E
016,Artikel zusammenstellen,2024-02-26 23:47:07,Lisa Mueller,"13,1",Produkt A,"100,0",Boeing,Lager H,Lager H
016,Ware verpacken,2024-02-27 00:35:07,Mia Schmitt,"97,05",Produkt A,"100,0",Boeing,Lager H,Lager J
016,Gewicht prüfen,2024-02-27 01:00:07,Mia Schmitt,"21,43",Produkt A,"100,0",Boeing,Lager A,Lager D
016,Anzahl der Artikel überprüfen,2024-02-27 01:38:07,Sophia Lang,"60,14",Produkt A,"100,0",Boeing,Lager B,Lager G
016,Verpackung prüfen,2024-02-27 01:40:07,Lena Mueller,"32,33",Produkt A,"100,0",Boeing,Lager D,Lager G
016,Paket zur Warenausgabe bringen,2024-02-27 02:07:07,Lena Mueller,"93,14",Produkt A,"100,0",Boeing,Lager B,Lager J
016,Paket an Kunde übergeben,2024-02-27 02:24:07,Lena Mueller,"5,63",Produkt A,"100,0",Boeing,Lager G,Lager D
016,Bestellstatus im System ändern,2024-02-27 02:36:07,Mia Schmitt,"46,59",Produkt A,"100,0",Boeing,Lager F,Lager B
017,Kunden-Daten aufnehmen,2024-02-26 19:58:07,Sarah Schmidt,"26,06",Produkt S,"90,0",Toyota,Lager C,Lager A
017,Kunden-Daten in System übertragen,2024-02-26 20:07:07,Luca Huber,"71,16",Produkt S,"90,0",Toyota,Lager G,Lager G
017,Zahlvorgang abschließen,2024-02-26 20:16:07,Timo Wagner,"52,76",Produkt S,"90,0",Toyota,Lager A,Lager F
017,Bestellung im System eintragen,2024-02-26 20:39:07,Leonie Richter,"94,42",Produkt S,"90,0",Toyota,Lager A,Lager F
017,Lagerbestand überprüfen,2024-02-26 21:22:07,David Meyer,"57,77",Produkt S,"90,0",Toyota,Lager F,Lager C
017,Auftragsabwicklung im System starten,2024-02-26 21:56:07,Timo Wagner,"60,15",Produkt S,"90,0",Toyota,Lager F,Lager B
017,Artikel zusammenstellen,2024-02-26 22:17:07,Hannah Meyer,"9,86",Produkt S,"90,0",Toyota,Lager I,Lager D
017,Ware verpacken,2024-02-26 22:46:07,Lisa Mueller,"93,06",Produkt S,"90,0",Toyota,Lager B,Lager J
017,Gewicht prüfen,2024-02-26 23:28:07,Mia Schmitt,"92,75",Produkt S,"90,0",Toyota,Lager H,Lager A
017,Anzahl der Artikel überprüfen,2024-02-26 23:47:07,Jan Becker,"92,72",Produkt S,"90,0",Toyota,Lager I,Lager C
017,Verpackung prüfen,2024-02-27 00:09:07,David Meyer,"5,08",Produkt S,"90,0",Toyota,Lager F,Lager J
017,Paket zur Warenausgabe bringen,2024-02-27 00:51:07,Paul Zimmer,"91,57",Produkt S,"90,0",Toyota,Lager E,Lager H
017,Zahlungsabwicklung durchführen,2024-02-27 01:48:07,Jan Becker,"30,1",Produkt S,"90,0",Toyota,Lager A,Lager A
017,Paket an Kunde übergeben,2024-02-27 02:03:07,Jonas Richter,"33,91",Produkt S,"90,0",Toyota,Lager B,Lager H
017,Bestellstatus im System ändern,2024-02-27 02:18:07,Laura Fischer,"84,12",Produkt S,"90,0",Toyota,Lager C,Lager G
018,Kunden-Daten aufnehmen,2024-02-26 19:58:07,Emilia Wagner,"79,02",Produkt D,"70,0",Boeing,Lager I,Lager H
018,Kunden-Daten in System übertragen,2024-02-26 20:01:07,Nico Schmidt,"57,72",Produkt D,"70,0",Boeing,Lager A,Lager B
018,Zahlvorgang abschließen,2024-02-26 20:32:07,Leonie Richter,"70,47",Produkt D,"70,0",Boeing,Lager B,Lager G
018,Bestellung im System eintragen,2024-02-26 20:38:07,Emilia Wagner,"15,47",Produkt D,"70,0",Boeing,Lager I,Lager D
018,Lagerbestand überprüfen,2024-02-26 21:33:07,Paul Zimmer,"82,01",Produkt D,"70,0",Boeing,Lager G,Lager D
018,Auftragsabwicklung im System starten,2024-02-26 22:01:07,Timo Wagner,"80,41",Produkt D,"70,0",Boeing,Lager F,Lager E
018,Artikel zusammenstellen,2024-02-26 22:44:07,David Meyer,"87,84",Produkt D,"70,0",Boeing,Lager F,Lager D
018,Ware verpacken,2024-02-26 22:57:07,Lisa Mueller,"95,04",Produkt D,"70,0",Boeing,Lager H,Lager F
018,Gewicht prüfen,2024-02-26 23:04:07,Paul Zimmer,"26,24",Produkt D,"70,0",Boeing,Lager D,Lager H
018,Anzahl der Artikel überprüfen,2024-02-26 23:05:07,Hannah Meyer,"13,82",Produkt D,"70,0",Boeing,Lager D,Lager F
018,Verpackung prüfen,2024-02-26 23:10:07,Emilia Wagner,"82,97",Produkt D,"70,0",Boeing,Lager H,Lager B
018,Paket zur Warenausgabe bringen,2024-02-26 23:17:07,Leonie Richter,"70,52",Produkt D,"70,0",Boeing,Lager E,Lager J
018,Zahlungsabwicklung durchführen,2024-02-26 23:48:07,Leonie Richter,"17,36",Produkt D,"70,0",Boeing,Lager C,Lager B
018,Paket an Kunde übergeben,2024-02-27 00:03:07,Lisa Schulz,"49,85",Produkt D,"70,0",Boeing,Lager B,Lager A
018,Bestellstatus im System ändern,2024-02-27 00:10:07,Luca Huber,"19,54",Produkt D,"70,0",Boeing,Lager I,Lager A
019,Kunden-Daten aufnehmen,2024-02-26 19:58:07,Noah Becker,"95,16",Produkt F,"110,0",Volkswagen,Lager A,Lager F
019,Kunden-Daten in System übertragen,2024-02-26 20:47:07,Paul Zimmer,"86,83",Produkt F,"110,0",Volkswagen,Lager C,Lager J
019,Zahlvorgang abschließen,2024-02-26 21:29:07,Sophia Lang,"78,06",Produkt F,"110,0",Volkswagen,Lager E,Lager B
019,Bestellung im System eintragen,2024-02-26 21:31:07,Laura Fischer,"78,01",Produkt F,"110,0",Volkswagen,Lager G,Lager J
019,Lagerbestand überprüfen,2024-02-26 21:38:07,Laura Fischer,"70,47",Produkt F,"110,0",Volkswagen,Lager D,Lager B
019,Auftragsabwicklung im System starten,2024-02-26 21:48:07,David Meyer,"47,11",Produkt F,"110,0",Volkswagen,Lager J,Lager F
019,Artikel zusammenstellen,2024-02-26 22:06:07,Lisa Schulz,"70,39",Produkt F,"110,0",Volkswagen,Lager A,Lager H
019,Ware verpacken,2024-02-26 22:18:07,Lena Mueller,"6,19",Produkt F,"110,0",Volkswagen,Lager I,Lager E
019,Gewicht prüfen,2024-02-26 22:20:07,Lisa Mueller,"72,18",Produkt F,"110,0",Volkswagen,Lager J,Lager D
019,Anzahl der Artikel überprüfen,2024-02-26 22:27:07,Lena Mueller,"68,96",Produkt F,"110,0",Volkswagen,Lager J,Lager D
019,Verpackung prüfen,2024-02-26 22:29:07,Hannah Meyer,"57,62",Produkt F,"110,0",Volkswagen,Lager A,Lager B
019,Paket zur Warenausgabe bringen,2024-02-26 22:30:07,Laura Fischer,"67,65",Produkt F,"110,0",Volkswagen,Lager D,Lager B
019,Zahlungsabwicklung durchführen,2024-02-26 23:06:07,Emma Weber,"88,04",Produkt F,"110,0",Volkswagen,Lager D,Lager F
019,Paket an Kunde übergeben,2024-02-26 23:18:07,Timo Wagner,"59,52",Produkt F,"110,0",Volkswagen,Lager G,Lager E
019,Bestellstatus im System ändern,2024-02-27 00:12:07,Sophia Lang,"38,97",Produkt F,"110,0",Volkswagen,Lager D,Lager F
020,Kunden-Daten aufnehmen,2024-02-26 19:58:07,Lena Mueller,"76,63",Produkt E,"150,0",Honda Motor,Lager F,Lager E
020,Kunden-Daten in System übertragen,2024-02-26 20:03:07,Leonie Richter,"28,5",Produkt E,"150,0",Honda Motor,Lager F,Lager H
020,Zahlvorgang abschließen,2024-02-26 20:33:07,Emma Weber,"99,46",Produkt E,"150,0",Honda Motor,Lager C,Lager D
020,Bestellung im System eintragen,2024-02-26 21:23:07,Lisa Mueller,"79,39",Produkt E,"150,0",Honda Motor,Lager F,Lager I
020,Lagerbestand überprüfen,2024-02-26 22:23:07,Nico Schmidt,"8,08",Produkt E,"150,0",Honda Motor,Lager E,Lager E
020,Auftragsabwicklung im System starten,2024-02-26 22:26:07,Lisa Schulz,"56,2",Produkt E,"150,0",Honda Motor,Lager E,Lager E
020,Artikel zusammenstellen,2024-02-26 22:35:07,Sophia Lang,"31,55",Produkt E,"150,0",Honda Motor,Lager H,Lager I
020,Ware verpacken,2024-02-26 22:51:07,Max Mustermann,"61,84",Produkt E,"150,0",Honda Motor,Lager D,Lager I
020,Gewicht prüfen,2024-02-26 23:39:07,Emma Weber,"97,89",Produkt E,"150,0",Honda Motor,Lager I,Lager J
020,Anzahl der Artikel überprüfen,2024-02-27 00:36:07,Sarah Schmidt,"72,43",Produkt E,"150,0",Honda Motor,Lager A,Lager D
020,Verpackung prüfen,2024-02-27 01:10:07,David Meyer,"62,79",Produkt E,"150,0",Honda Motor,Lager G,Lager I
020,Paket zur Warenausgabe bringen,2024-02-27 01:31:07,Emilia Wagner,"96,94",Produkt E,"150,0",Honda Motor,Lager E,Lager F
020,Zahlungsabwicklung durchführen,2024-02-27 02:20:07,Lena Mueller,"36,93",Produkt E,"150,0",Honda Motor,Lager B,Lager J
020,Paket an Kunde übergeben,2024-02-27 02:54:07,Lisa Schulz,"5,88",Produkt E,"150,0",Honda Motor,Lager F,Lager I
020,Bestellstatus im System ändern,2024-02-27 03:11:07,Jonas Richter,"61,68",Produkt E,"150,0",Honda Motor,Lager B,Lager G
021,Kunden-Daten aufnehmen,2024-02-26 19:58:07,David Meyer,"71,88",Produkt A,"100,0",Toyota,Lager I,Lager D
021,Kunden-Daten in System übertragen,2024-02-26 20:28:07,David Meyer,"73,04",Produkt A,"100,0",Toyota,Lager C,Lager C
021,Zahlvorgang abschließen,2024-02-26 21:07:07,Nico Schmidt,"27,44",Produkt A,"100,0",Toyota,Lager A,Lager H
021,Bestellung im System eintragen,2024-02-26 22:02:07,David Meyer,"75,41",Produkt A,"100,0",Toyota,Lager B,Lager D
021,Lagerbestand überprüfen,2024-02-26 22:18:07,Mia Schmitt,"99,69",Produkt A,"100,0",Toyota,Lager E,Lager A
021,Auftragsabwicklung im System starten,2024-02-26 22:42:07,Luca Huber,"34,94",Produkt A,"100,0",Toyota,Lager J,Lager F
021,Artikel zusammenstellen,2024-02-26 23:21:07,Nico Schmidt,"17,58",Produkt A,"100,0",Toyota,Lager J,Lager A
021,Ware verpacken,2024-02-26 23:22:07,Lisa Mueller,"23,65",Produkt A,"100,0",Toyota,Lager F,Lager C
021,Gewicht prüfen,2024-02-27 00:05:07,Sarah Schmidt,"95,07",Produkt A,"100,0",Toyota,Lager C,Lager H
021,Anzahl der Artikel überprüfen,2024-02-27 00:41:07,Max Mustermann,"66,81",Produkt A,"100,0",Toyota,Lager H,Lager C
021,Verpackung prüfen,2024-02-27 00:46:07,Noah Becker,"5,96",Produkt A,"100,0",Toyota,Lager H,Lager G
021,Paket zur Warenausgabe bringen,2024-02-27 00:57:07,Sophia Lang,"72,02",Produkt A,"100,0",Toyota,Lager D,Lager D
021,Zahlungsabwicklung durchführen,2024-02-27 01:52:07,Max Mustermann,"37,62",Produkt A,"100,0",Toyota,Lager H,Lager J
021,Paket an Kunde übergeben,2024-02-27 02:37:07,Sarah Schmidt,"87,48",Produkt A,"100,0",Toyota,Lager I,Lager D
021,Bestellstatus im System ändern,2024-02-27 03:11:07,Paul Zimmer,"82,55",Produkt A,"100,0",Toyota,Lager H,Lager F
022,Kunden-Daten aufnehmen,2024-02-26 19:58:07,Timo Wagner,"21,89",Produkt N,"75,0",Sony,Lager A,Lager B
022,Kunden-Daten in System übertragen,2024-02-26 20:50:07,Mia Schmitt,"47,19",Produkt N,"75,0",Sony,Lager H,Lager F
022,Zahlvorgang abschließen,2024-02-26 21:16:07,Sarah Schmidt,"70,91",Produkt N,"75,0",Sony,Lager H,Lager A
022,Bestellung im System eintragen,2024-02-26 21:45:07,Lisa Schulz,"15,94",Produkt N,"75,0",Sony,Lager E,Lager H
022,Lagerbestand überprüfen,2024-02-26 22:14:07,Laura Fischer,"98,95",Produkt N,"75,0",Sony,Lager F,Lager B
022,Auftragsabwicklung im System starten,2024-02-26 23:06:07,Lisa Schulz,"45,62",Produkt N,"75,0",Sony,Lager B,Lager H
022,Artikel zusammenstellen,2024-02-26 23:53:07,Sophia Lang,"5,4",Produkt N,"75,0",Sony,Lager F,Lager F
022,Ware verpacken,2024-02-27 00:05:07,Emma Weber,"43,27",Produkt N,"75,0",Sony,Lager H,Lager H
022,Gewicht prüfen,2024-02-27 01:03:07,Lisa Mueller,"51,34",Produkt N,"75,0",Sony,Lager C,Lager G
022,Anzahl der Artikel überprüfen,2024-02-27 01:41:07,Sophia Lang,"82,38",Produkt N,"75,0",Sony,Lager F,Lager B
022,Verpackung prüfen,2024-02-27 01:57:07,Lena Mueller,"7,95",Produkt N,"75,0",Sony,Lager C,Lager D
022,Paket zur Warenausgabe bringen,2024-02-27 02:23:07,Emilia Wagner,"60,87",Produkt N,"75,0",Sony,Lager E,Lager A
022,Paket an Kunde übergeben,2024-02-27 03:01:07,Jan Becker,"56,15",Produkt N,"75,0",Sony,Lager H,Lager D
022,Bestellstatus im System ändern,2024-02-27 03:30:07,Timo Wagner,"41,37",Produkt N,"75,0",Sony,Lager H,Lager B
023,Kunden-Daten aufnehmen,2024-02-26 19:58:07,Nico Schmidt,"57,89",Produkt A,"100,0",Hitachi,Lager H,Lager H
023,Kunden-Daten in System übertragen,2024-02-26 20:27:07,Max Mustermann,"81,88",Produkt A,"100,0",Hitachi,Lager F,Lager E
023,Zahlvorgang abschließen,2024-02-26 20:43:07,Lena Mueller,"30,22",Produkt A,"100,0",Hitachi,Lager C,Lager H
023,Bestellung im System eintragen,2024-02-26 20:47:07,Mia Schmitt,"96,65",Produkt A,"100,0",Hitachi,Lager I,Lager I
023,Lagerbestand überprüfen,2024-02-26 21:14:07,Jan Becker,"43,08",Produkt A,"100,0",Hitachi,Lager A,Lager G
023,Auftragsabwicklung im System starten,2024-02-26 22:10:07,Noah Becker,"25,02",Produkt A,"100,0",Hitachi,Lager F,Lager B
023,Artikel zusammenstellen,2024-02-26 22:26:07,Hannah Meyer,"41,8",Produkt A,"100,0",Hitachi,Lager G,Lager H
023,Ware verpacken,2024-02-26 23:01:07,Jonas Richter,"61,92",Produkt A,"100,0",Hitachi,Lager H,Lager F
023,Gewicht prüfen,2024-02-27 00:01:07,Timo Wagner,"47,36",Produkt A,"100,0",Hitachi,Lager D,Lager B
023,Anzahl der Artikel überprüfen,2024-02-27 00:11:07,Noah Becker,"21,09",Produkt A,"100,0",Hitachi,Lager A,Lager F
023,Verpackung prüfen,2024-02-27 00:30:07,Sarah Schmidt,"71,59",Produkt A,"100,0",Hitachi,Lager H,Lager F
023,Paket zur Warenausgabe bringen,2024-02-27 00:52:07,Lisa Schulz,"95,36",Produkt A,"100,0",Hitachi,Lager B,Lager I
023,Paket an Kunde übergeben,2024-02-27 01:31:07,Luca Huber,"98,26",Produkt A,"100,0",Hitachi,Lager G,Lager B
023,Bestellstatus im System ändern,2024-02-27 02:05:07,Timo Wagner,"46,44",Produkt A,"100,0",Hitachi,Lager I,Lager G
024,Kunden-Daten aufnehmen,2024-02-26 19:58:07,Lisa Schulz,"73,81",Produkt K,"110,0",Procter & Gamble,Lager D,Lager E
024,Kunden-Daten in System übertragen,2024-02-26 20:19:07,Lena Mueller,"85,49",Produkt K,"110,0",Procter & Gamble,Lager F,Lager C
024,Zahlvorgang abschließen,2024-02-26 21:12:07,Lena Mueller,"69,47",Produkt K,"110,0",Procter & Gamble,Lager D,Lager A
024,Bestellung im System eintragen,2024-02-26 22:00:07,Leonie Richter,"37,32",Produkt K,"110,0",Procter & Gamble,Lager H,Lager I
024,Lagerbestand überprüfen,2024-02-26 22:38:07,Timo Wagner,"84,67",Produkt K,"110,0",Procter & Gamble,Lager G,Lager D
024,Auftragsabwicklung im System starten,2024-02-26 23:01:07,Jan Becker,"11,17",Produkt K,"110,0",Procter & Gamble,Lager I,Lager G
024,Artikel zusammenstellen,2024-02-26 23:13:07,Emma Weber,"91,19",Produkt K,"110,0",Procter & Gamble,Lager I,Lager A
024,Ware verpacken,2024-02-26 23:15:07,Max Mustermann,"80,21",Produkt K,"110,0",Procter & Gamble,Lager A,Lager J
024,Gewicht prüfen,2024-02-26 23:30:07,Nico Schmidt,"9,26",Produkt K,"110,0",Procter & Gamble,Lager F,Lager C
024,Anzahl der Artikel überprüfen,2024-02-26 23:48:07,Jonas Richter,"20,97",Produkt K,"110,0",Procter & Gamble,Lager C,Lager A
024,Verpackung prüfen,2024-02-27 00:16:07,Lena Mueller,"91,97",Produkt K,"110,0",Procter & Gamble,Lager G,Lager J
024,Paket zur Warenausgabe bringen,2024-02-27 01:13:07,Sophia Lang,"94,09",Produkt K,"110,0",Procter & Gamble,Lager E,Lager F
024,Paket an Kunde übergeben,2024-02-27 01:30:07,Emma Weber,"37,46",Produkt K,"110,0",Procter & Gamble,Lager H,Lager D
024,Bestellstatus im System ändern,2024-02-27 01:45:07,Emilia Wagner,"66,96",Produkt K,"110,0",Procter & Gamble,Lager B,Lager H
025,Kunden-Daten aufnehmen,2024-02-26 19:58:07,Lena Mueller,"83,07",Produkt D,"70,0",Siemens,Lager C,Lager H
025,Kunden-Daten in System übertragen,2024-02-26 20:54:07,Timo Wagner,"27,76",Produkt D,"70,0",Siemens,Lager B,Lager I
025,Zahlvorgang abschließen,2024-02-26 21:28:07,Timo Wagner,"26,52",Produkt D,"70,0",Siemens,Lager I,Lager E
025,Bestellung im System eintragen,2024-02-26 22:00:07,Timo Wagner,"47,29",Produkt D,"70,0",Siemens,Lager F,Lager B
025,Lagerbestand überprüfen,2024-02-26 22:08:07,Lisa Schulz,"88,82",Produkt D,"70,0",Siemens,Lager D,Lager C
025,Auftragsabwicklung im System starten,2024-02-26 23:08:07,Sarah Schmidt,"72,03",Produkt D,"70,0",Siemens,Lager A,Lager I
025,Artikel zusammenstellen,2024-02-26 23:12:07,Lisa Schulz,"79,27",Produkt D,"70,0",Siemens,Lager I,Lager I
025,Ware verpacken,2024-02-26 23:44:07,Emma Weber,"64,61",Produkt D,"70,0",Siemens,Lager E,Lager G
025,Gewicht prüfen,2024-02-27 00:29:07,Emma Weber,"29,42",Produkt D,"70,0",Siemens,Lager E,Lager F
025,Anzahl der Artikel überprüfen,2024-02-27 01:25:07,David Meyer,"50,18",Produkt D,"70,0",Siemens,Lager H,Lager J
025,Verpackung prüfen,2024-02-27 02:02:07,Noah Becker,"58,04",Produkt D,"70,0",Siemens,Lager B,Lager I
025,Paket zur Warenausgabe bringen,2024-02-27 02:09:07,Emilia Wagner,"15,31",Produkt D,"70,0",Siemens,Lager A,Lager F
025,Paket an Kunde übergeben,2024-02-27 02:52:07,Lisa Schulz,"72,29",Produkt D,"70,0",Siemens,Lager J,Lager E
025,Bestellstatus im System ändern,2024-02-27 03:22:07,Lisa Schulz,"98,14",Produkt D,"70,0",Siemens,Lager I,Lager B
026,Kunden-Daten aufnehmen,2024-02-26 19:58:07,Lena Mueller,"91,1",Produkt D,"70,0",Siemens,Lager J,Lager F
026,Kunden-Daten in System übertragen,2024-02-26 20:23:07,Lisa Schulz,"8,99",Produkt D,"70,0",Siemens,Lager H,Lager I
026,Zahlvorgang abschließen,2024-02-26 20:41:07,Jonas Richter,"19,56",Produkt D,"70,0",Siemens,Lager J,Lager B
026,Bestellung im System eintragen,2024-02-26 21:06:07,Jonas Richter,"59,26",Produkt D,"70,0",Siemens,Lager D,Lager J
026,Lagerbestand überprüfen,2024-02-26 21:51:07,Mia Schmitt,"80,2",Produkt D,"70,0",Siemens,Lager H,Lager A
026,Auftragsabwicklung im System starten,2024-02-26 22:09:07,Paul Zimmer,"26,22",Produkt D,"70,0",Siemens,Lager B,Lager E
026,Artikel zusammenstellen,2024-02-26 22:13:07,Luca Huber,"11,37",Produkt D,"70,0",Siemens,Lager B,Lager C
026,Ware verpacken,2024-02-26 22:18:07,Lisa Mueller,"91,76",Produkt D,"70,0",Siemens,Lager D,Lager B
026,Gewicht prüfen,2024-02-26 23:01:07,Emilia Wagner,"73,95",Produkt D,"70,0",Siemens,Lager B,Lager G
026,Anzahl der Artikel überprüfen,2024-02-26 23:36:07,Noah Becker,"8,61",Produkt D,"70,0",Siemens,Lager H,Lager A
026,Verpackung prüfen,2024-02-26 23:38:07,Jan Becker,"94,13",Produkt D,"70,0",Siemens,Lager I,Lager J
026,Paket zur Warenausgabe bringen,2024-02-27 00:25:07,Timo Wagner,"42,48",Produkt D,"70,0",Siemens,Lager I,Lager I
026,Paket an Kunde übergeben,2024-02-27 01:21:07,Laura Fischer,"87,35",Produkt D,"70,0",Siemens,Lager H,Lager A
026,Bestellstatus im System ändern,2024-02-27 02:00:07,David Meyer,"88,59",Produkt D,"70,0",Siemens,Lager F,Lager J
027,Kunden-Daten aufnehmen,2024-02-26 19:58:07,Noah Becker,"8,65",Produkt T,"85,0",Airbus,Lager J,Lager B
027,Kunden-Daten in System übertragen,2024-02-26 20:49:07,Emma Weber,"37,75",Produkt T,"85,0",Airbus,Lager E,Lager B
027,Zahlvorgang abschließen,2024-02-26 20:56:07,Emilia Wagner,"37,38",Produkt T,"85,0",Airbus,Lager E,Lager D
027,Bestellung im System eintragen,2024-02-26 21:14:07,Laura Fischer,"48,04",Produkt T,"85,0",Airbus,Lager C,Lager H
027,Lagerbestand überprüfen,2024-02-26 21:16:07,Lena Mueller,"22,48",Produkt T,"85,0",Airbus,Lager E,Lager J
027,Auftragsabwicklung im System starten,2024-02-26 21:44:07,Timo Wagner,"21,56",Produkt T,"85,0",Airbus,Lager C,Lager I
027,Artikel zusammenstellen,2024-02-26 22:42:07,Jonas Richter,"40,06",Produkt T,"85,0",Airbus,Lager E,Lager F
027,Ware verpacken,2024-02-26 23:11:07,David Meyer,"21,06",Produkt T,"85,0",Airbus,Lager G,Lager H
027,Gewicht prüfen,2024-02-27 00:02:07,David Meyer,"32,98",Produkt T,"85,0",Airbus,Lager A,Lager D
027,Anzahl der Artikel überprüfen,2024-02-27 00:36:07,Luca Huber,"44,71",Produkt T,"85,0",Airbus,Lager A,Lager J
027,Verpackung prüfen,2024-02-27 01:18:07,Timo Wagner,"28,49",Produkt T,"85,0",Airbus,Lager J,Lager D
027,Paket zur Warenausgabe bringen,2024-02-27 01:21:07,Mia Schmitt,"29,89",Produkt T,"85,0",Airbus,Lager J,Lager D
027,Zahlungsabwicklung durchführen,2024-02-27 02:16:07,Emilia Wagner,"66,62",Produkt T,"85,0",Airbus,Lager F,Lager I
027,Paket an Kunde übergeben,2024-02-27 02:17:07,Mia Schmitt,"6,48",Produkt T,"85,0",Airbus,Lager D,Lager C
027,Bestellstatus im System ändern,2024-02-27 03:03:07,Luca Huber,"63,38",Produkt T,"85,0",Airbus,Lager F,Lager F
028,Kunden-Daten aufnehmen,2024-02-26 19:58:07,Noah Becker,"26,22",Produkt M,"95,0",General Motors,Lager H,Lager H
028,Kunden-Daten in System übertragen,2024-02-26 20:04:07,Jonas Richter,"77,73",Produkt M,"95,0",General Motors,Lager J,Lager G
028,Zahlvorgang abschließen,2024-02-26 20:33:07,Lisa Mueller,"61,04",Produkt M,"95,0",General Motors,Lager A,Lager H
028,Bestellung im System eintragen,2024-02-26 21:12:07,Lisa Schulz,"72,32",Produkt M,"95,0",General Motors,Lager F,Lager F
028,Lagerbestand überprüfen,2024-02-26 22:12:07,Sophia Lang,"41,59",Produkt M,"95,0",General Motors,Lager E,Lager F
028,Auftragsabwicklung im System starten,2024-02-26 22:22:07,Lisa Mueller,"11,86",Produkt M,"95,0",General Motors,Lager C,Lager J
028,Artikel zusammenstellen,2024-02-26 23:12:07,Sophia Lang,"82,15",Produkt M,"95,0",General Motors,Lager J,Lager H
028,Ware verpacken,2024-02-26 23:58:07,Noah Becker,"12,11",Produkt M,"95,0",General Motors,Lager E,Lager H
028,Gewicht prüfen,2024-02-27 00:57:07,Nico Schmidt,"86,31",Produkt M,"95,0",General Motors,Lager D,Lager F
028,Anzahl der Artikel überprüfen,2024-02-27 01:03:07,Luca Huber,"49,69",Produkt M,"95,0",General Motors,Lager J,Lager E
028,Verpackung prüfen,2024-02-27 01:27:07,Paul Zimmer,"94,7",Produkt M,"95,0",General Motors,Lager J,Lager H
028,Paket zur Warenausgabe bringen,2024-02-27 02:23:07,Jan Becker,"84,85",Produkt M,"95,0",General Motors,Lager C,Lager A
028,Zahlungsabwicklung durchführen,2024-02-27 02:51:07,Max Mustermann,"75,3",Produkt M,"95,0",General Motors,Lager E,Lager D
028,Paket an Kunde übergeben,2024-02-27 03:09:07,Lena Mueller,"66,76",Produkt M,"95,0",General Motors,Lager A,Lager H
028,Bestellstatus im System ändern,2024-02-27 03:57:07,Hannah Meyer,"25,75",Produkt M,"95,0",General Motors,Lager E,Lager D
029,Kunden-Daten aufnehmen,2024-02-26 19:58:07,David Meyer,"14,62",Produkt E,"150,0",Honda Motor,Lager F,Lager E
029,Kunden-Daten in System übertragen,2024-02-26 19:59:07,Paul Zimmer,"66,0",Produkt E,"150,0",Honda Motor,Lager E,Lager D
029,Zahlvorgang abschließen,2024-02-26 20:36:07,Lisa Schulz,"55,02",Produkt E,"150,0",Honda Motor,Lager F,Lager C
