Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Transportiertes Gut,Produktpreis (EUR),Kunde,Abnahmeort,Abgabeort
009,Rückverfolgbarkeitsprüfung,01/12/2019 15:37:00,Mia Schmitt,80.99,Produkt F,110.0,Firma19,Lager A,Lager J
006,Lieferanten kontaktiert,01/12/2019 15:38:00,Sarah Schmidt,77.99,Produkt L,140.0,Firma18,Lager C,Lager F
005,Ware gelagert,01/12/2019 15:39:00,David Meyer,28.12,Produkt G,95.0,Firma6,Lager B,Lager I
008,Ware zum Versand vorbereitet,01/12/2019 15:40:00,Nico Schmidt,82.94,Produkt L,140.0,Firma14,Lager I,Lager J
003,Ware zur Produktion gebracht,01/12/2019 15:41:00,Sophia Lang,81.21,Produkt R,130.0,Firma4,Lager F,Lager H
010,Preisverhandlungen geführt,01/12/2019 15:42:00,Hannah Meyer,8.75,Produkt F,110.0,Firma13,Lager F,Lager A
003,Ware gelagert,01/12/2019 15:43:00,Mia Schmitt,53.11,Produkt R,130.0,Firma15,Lager J,Lager B
007,Verpackungsmaterial bestellt,01/12/2019 15:44:00,Sarah Schmidt,51.03,Produkt K,110.0,Firma12,Lager C,Lager I
004,Ware gelagert,01/12/2019 15:45:00,Noah Becker,72.54,Produkt G,95.0,Firma3,Lager B,Lager E
003,Kundensupport angefragt,01/12/2019 15:46:00,Luca Huber,88.55,Produkt J,75.0,Firma18,Lager G,Lager H
002,Reparatur durchgeführt,01/12/2019 15:47:00,Mia Schmitt,49.97,Produkt T,85.0,Firma14,Lager F,Lager H
008,Auftrag eingegangen,01/12/2019 15:48:00,Mia Schmitt,84.72,Produkt E,150.0,Firma4,Lager F,Lager H
003,Ware beim Kunden angekommen,01/12/2019 15:49:00,Leonie Richter,51.03,Produkt S,90.0,Firma14,Lager H,Lager H
004,Ware zum Versand vorbereitet,01/12/2019 15:50:00,Jan Becker,86.99,Produkt A,100.0,Firma7,Lager I,Lager H
006,Verpackungsmaterial bestellt,01/12/2019 15:51:00,Emma Weber,23.45,Produkt D,70.0,Firma18,Lager C,Lager A
006,Marketingaktion durchgeführt,01/12/2019 15:52:00,Luca Huber,34.42,Produkt O,120.0,Firma14,Lager D,Lager D
005,Qualitätskontrolle durchgeführt,01/12/2019 15:53:00,Noah Becker,62.11,Produkt G,95.0,Firma14,Lager G,Lager C
006,Preisverhandlungen geführt,01/12/2019 15:54:00,Lisa Schulz,34.06,Produkt P,100.0,Firma17,Lager I,Lager I
002,Ware hergestellt,01/12/2019 15:55:00,Emilia Wagner,5.78,Produkt E,150.0,Firma1,Lager A,Lager H
006,Bestellung aufgenommen,01/12/2019 15:56:00,Timo Wagner,46.58,Produkt M,95.0,Firma14,Lager E,Lager B
001,Ware umgeladen,01/12/2019 15:57:00,Jan Becker,50.3,Produkt J,75.0,Firma18,Lager E,Lager D
001,Ware gelagert,01/12/2019 15:58:00,Noah Becker,83.76,Produkt J,75.0,Firma11,Lager C,Lager I
004,Zahlung erhalten,01/12/2019 15:59:00,Luca Huber,31.4,Produkt D,70.0,Firma14,Lager A,Lager J
007,Rückverfolgbarkeitsprüfung,01/12/2019 16:00:00,Sophia Lang,60.41,Produkt P,100.0,Firma18,Lager E,Lager B
005,Qualitätskontrolle durchgeführt,01/12/2019 16:01:00,Timo Wagner,94.04,Produkt P,100.0,Firma20,Lager G,Lager H
007,Rechnung erstellt,01/12/2019 16:02:00,Lisa Schulz,39.54,Produkt K,110.0,Firma14,Lager G,Lager D
009,Angebot erstellt,01/12/2019 16:03:00,Lena Mueller,12.02,Produkt Q,110.0,Firma3,Lager G,Lager C
007,Ware beim Kunden angekommen,01/12/2019 16:04:00,Timo Wagner,81.95,Produkt D,70.0,Firma8,Lager B,Lager H
004,Rechnung erstellt,01/12/2019 16:05:00,Timo Wagner,99.89,Produkt K,110.0,Firma20,Lager H,Lager B
009,Verpackungsmaterial bestellt,01/12/2019 16:06:00,Hannah Meyer,11.7,Produkt B,120.0,Firma11,Lager D,Lager B
006,Ware entsorgt,01/12/2019 16:07:00,Luca Huber,94.95,Produkt M,95.0,Firma16,Lager I,Lager G
010,Ware umgeladen,01/12/2019 16:08:00,Noah Becker,48.15,Produkt K,110.0,Firma13,Lager J,Lager D
006,Auftrag eingegangen,01/12/2019 16:09:00,Laura Fischer,53.48,Produkt A,100.0,Firma13,Lager J,Lager B
003,Rechnung erstellt,01/12/2019 16:10:00,Noah Becker,80.45,Produkt Q,110.0,Firma17,Lager G,Lager G
002,Produktionsplanung erstellt,01/12/2019 16:11:00,Mia Schmitt,94.95,Produkt M,95.0,Firma19,Lager D,Lager A
009,Rechnung bezahlt,01/12/2019 16:12:00,Laura Fischer,32.18,Produkt L,140.0,Firma8,Lager G,Lager J
003,Zahlung erhalten,01/12/2019 16:13:00,Laura Fischer,43.95,Produkt P,100.0,Firma20,Lager A,Lager F
006,Ware wiederverkauft,01/12/2019 16:14:00,Lisa Mueller,10.93,Produkt M,95.0,Firma6,Lager I,Lager G
004,Personal geschult,01/12/2019 16:15:00,Timo Wagner,5.16,Produkt A,100.0,Firma10,Lager D,Lager J
001,Ware wiederverkauft,01/12/2019 16:16:00,Paul Zimmer,30.72,Produkt M,95.0,Firma15,Lager G,Lager D
005,Kundensupport angefragt,01/12/2019 16:17:00,Lisa Mueller,17.91,Produkt E,150.0,Firma8,Lager E,Lager E
003,Kundensupport angefragt,01/12/2019 16:18:00,Jan Becker,25.83,Produkt C,80.0,Firma4,Lager I,Lager C
008,Ware gelagert,01/12/2019 16:19:00,Lena Mueller,54.72,Produkt N,75.0,Firma10,Lager B,Lager D
008,Ware gelagert,01/12/2019 16:20:00,Emilia Wagner,18.56,Produkt B,120.0,Firma14,Lager E,Lager C
005,Rechnung erstellt,01/12/2019 16:21:00,Sophia Lang,49.11,Produkt G,95.0,Firma7,Lager I,Lager B
009,Lieferanten kontaktiert,01/12/2019 16:22:00,Luca Huber,69.46,Produkt N,75.0,Firma19,Lager A,Lager G
004,Vertragsverhandlungen geführt,01/12/2019 16:23:00,Sarah Schmidt,50.94,Produkt J,75.0,Firma19,Lager A,Lager J
004,Ware versandt,01/12/2019 16:24:00,Luca Huber,38.97,Produkt F,110.0,Firma8,Lager B,Lager A
006,Ware zur Produktion gebracht,01/12/2019 16:25:00,Nico Schmidt,32.4,Produkt Q,110.0,Firma3,Lager E,Lager I
007,Ware zur Produktion gebracht,01/12/2019 16:26:00,Emilia Wagner,50.34,Produkt B,120.0,Firma12,Lager D,Lager F
006,Ware versandt,01/12/2019 16:27:00,Luca Huber,10.54,Produkt I,90.0,Firma1,Lager I,Lager A
003,Marketingaktion durchgeführt,01/12/2019 16:28:00,Paul Zimmer,97.61,Produkt Q,110.0,Firma19,Lager I,Lager A
008,Rückverfolgbarkeitsprüfung,01/12/2019 16:29:00,Lena Mueller,76.84,Produkt B,120.0,Firma8,Lager E,Lager B
001,Reparatur durchgeführt,01/12/2019 16:30:00,Jan Becker,66.95,Produkt A,100.0,Firma11,Lager E,Lager F
003,Ware zur Produktion gebracht,01/12/2019 16:31:00,Sophia Lang,97.96,Produkt T,85.0,Firma18,Lager A,Lager F
002,Ware hergestellt,01/12/2019 16:32:00,Jonas Richter,81.07,Produkt O,120.0,Firma12,Lager B,Lager A
008,Ware zur Produktion gebracht,01/12/2019 16:33:00,Noah Becker,90.81,Produkt F,110.0,Firma12,Lager C,Lager J
006,Ware retourniert,01/12/2019 16:34:00,Timo Wagner,33.45,Produkt L,140.0,Firma15,Lager J,Lager B
003,Personal geschult,01/12/2019 16:35:00,Noah Becker,41.77,Produkt E,150.0,Firma9,Lager D,Lager C
005,Vertragsverhandlungen geführt,01/12/2019 16:36:00,Max Mustermann,56.76,Produkt A,100.0,Firma11,Lager E,Lager B
009,Preisverhandlungen geführt,01/12/2019 16:37:00,David Meyer,34.06,Produkt G,95.0,Firma17,Lager I,Lager G
009,Ware verpackt,01/12/2019 16:38:00,David Meyer,15.11,Produkt N,75.0,Firma13,Lager D,Lager C
007,Ware zum Versand vorbereitet,01/12/2019 16:39:00,Emma Weber,98.79,Produkt R,130.0,Firma9,Lager E,Lager H
008,Qualitätskontrolle durchgeführt,01/12/2019 16:40:00,Luca Huber,12.52,Produkt S,90.0,Firma12,Lager B,Lager D
004,Rückverfolgbarkeitsprüfung,01/12/2019 16:41:00,Luca Huber,98.27,Produkt C,80.0,Firma13,Lager B,Lager I
010,Vertragsverhandlungen geführt,01/12/2019 16:42:00,Sophia Lang,11.85,Produkt H,130.0,Firma13,Lager D,Lager A
009,Ware zur Produktion gebracht,01/12/2019 16:43:00,Paul Zimmer,53.95,Produkt B,120.0,Firma5,Lager A,Lager E
004,Rechnung versendet,01/12/2019 16:44:00,Emma Weber,58.65,Produkt T,85.0,Firma1,Lager J,Lager C
003,Angebot erstellt,01/12/2019 16:45:00,David Meyer,35.44,Produkt D,70.0,Firma5,Lager C,Lager J
004,Rechnung bezahlt,01/12/2019 16:46:00,Jonas Richter,99.34,Produkt C,80.0,Firma10,Lager D,Lager E
009,Verpackungsmaterial bestellt,01/12/2019 16:47:00,Nico Schmidt,5.56,Produkt T,85.0,Firma4,Lager C,Lager H
010,Lieferanten kontaktiert,01/12/2019 16:48:00,Nico Schmidt,41.3,Produkt T,85.0,Firma13,Lager H,Lager I
008,Qualitätskontrolle durchgeführt,01/12/2019 16:49:00,Noah Becker,67.5,Produkt S,90.0,Firma17,Lager C,Lager E
008,Rechnung erstellt,01/12/2019 16:50:00,Leonie Richter,94.03,Produkt F,110.0,Firma16,Lager D,Lager E
006,Ware wiederverkauft,01/12/2019 16:51:00,Timo Wagner,24.07,Produkt F,110.0,Firma20,Lager C,Lager E
002,Ware zur Produktion gebracht,01/12/2019 16:52:00,Luca Huber,59.6,Produkt E,150.0,Firma8,Lager G,Lager E
008,Rechnung versendet,01/12/2019 16:53:00,Laura Fischer,86.71,Produkt B,120.0,Firma1,Lager D,Lager G
005,Lieferanten kontaktiert,01/12/2019 16:54:00,Hannah Meyer,46.03,Produkt S,90.0,Firma10,Lager E,Lager E
003,Ware umgeladen,01/12/2019 16:55:00,Laura Fischer,17.4,Produkt M,95.0,Firma8,Lager C,Lager D
005,Marketingaktion durchgeführt,01/12/2019 16:56:00,Timo Wagner,30.26,Produkt N,75.0,Firma11,Lager E,Lager A
002,Ware verpackt,01/12/2019 16:57:00,Lena Mueller,67.53,Produkt K,110.0,Firma16,Lager F,Lager J
006,Produktionsplanung erstellt,01/12/2019 16:58:00,Lena Mueller,75.9,Produkt M,95.0,Firma9,Lager I,Lager F
003,Rechnung bezahlt,01/12/2019 16:59:00,Jan Becker,21.72,Produkt P,100.0,Firma18,Lager F,Lager D
010,Ware umgeladen,01/12/2019 17:00:00,Sarah Schmidt,7.95,Produkt B,120.0,Firma19,Lager J,Lager J
010,Lieferanten kontaktiert,01/12/2019 17:01:00,Nico Schmidt,37.0,Produkt F,110.0,Firma8,Lager B,Lager I
002,Ware wiederverkauft,01/12/2019 17:02:00,Lena Mueller,93.88,Produkt H,130.0,Firma18,Lager C,Lager A
003,Ware beim Kunden angekommen,01/12/2019 17:03:00,David Meyer,13.19,Produkt B,120.0,Firma16,Lager I,Lager J
010,Marketingaktion durchgeführt,01/12/2019 17:04:00,Emilia Wagner,55.28,Produkt Q,110.0,Firma13,Lager E,Lager J
010,Personal geschult,01/12/2019 17:05:00,Jonas Richter,19.31,Produkt P,100.0,Firma9,Lager A,Lager B
005,Rechnung versendet,01/12/2019 17:06:00,Sarah Schmidt,72.66,Produkt P,100.0,Firma6,Lager J,Lager E
002,Qualitätskontrolle durchgeführt,01/12/2019 17:07:00,Timo Wagner,20.97,Produkt J,75.0,Firma13,Lager B,Lager F
003,Verpackungsmaterial bestellt,01/12/2019 17:08:00,Max Mustermann,38.22,Produkt I,90.0,Firma10,Lager B,Lager D
009,Rechnung bezahlt,01/12/2019 17:09:00,Timo Wagner,69.21,Produkt S,90.0,Firma20,Lager A,Lager I
009,Werbekampagne gestartet,01/12/2019 17:10:00,Nico Schmidt,78.32,Produkt B,120.0,Firma11,Lager E,Lager H
004,Preisverhandlungen geführt,01/12/2019 17:11:00,Hannah Meyer,19.01,Produkt T,85.0,Firma4,Lager C,Lager J
001,Ware entsorgt,01/12/2019 17:12:00,Noah Becker,61.11,Produkt B,120.0,Firma9,Lager D,Lager D
007,Produktionsplanung erstellt,01/12/2019 17:13:00,Max Mustermann,58.74,Produkt C,80.0,Firma10,Lager G,Lager A
010,Ware umgeladen,01/12/2019 17:14:00,David Meyer,14.11,Produkt B,120.0,Firma7,Lager I,Lager G
010,Marketingaktion durchgeführt,01/12/2019 17:15:00,Paul Zimmer,46.28,Produkt T,85.0,Firma3,Lager A,Lager E
007,Ware gelagert,01/12/2019 17:16:00,Jan Becker,33.25,Produkt A,100.0,Firma4,Lager A,Lager H
007,Bestellung aufgenommen,01/12/2019 17:17:00,Jan Becker,79.46,Produkt J,75.0,Firma20,Lager C,Lager J
008,Ware gelagert,01/12/2019 17:18:00,Lisa Schulz,55.63,Produkt K,110.0,Firma13,Lager A,Lager G
001,Reparatur durchgeführt,01/12/2019 17:19:00,Timo Wagner,69.91,Produkt S,90.0,Firma15,Lager A,Lager A
002,Ware umgeladen,01/12/2019 17:20:00,Mia Schmitt,23.52,Produkt C,80.0,Firma6,Lager A,Lager B
008,Angebot erstellt,01/12/2019 17:21:00,Timo Wagner,74.88,Produkt I,90.0,Firma17,Lager J,Lager H
008,Ware beim Kunden angekommen,01/12/2019 17:22:00,Hannah Meyer,53.3,Produkt K,110.0,Firma7,Lager F,Lager I
007,Reparatur durchgeführt,01/12/2019 17:23:00,Mia Schmitt,8.17,Produkt N,75.0,Firma3,Lager J,Lager C
006,Zahlung erhalten,01/12/2019 17:24:00,Timo Wagner,18.43,Produkt I,90.0,Firma18,Lager D,Lager A
005,Personal geschult,01/12/2019 17:25:00,Hannah Meyer,71.9,Produkt A,100.0,Firma19,Lager I,Lager E
003,Rückverfolgbarkeitsprüfung,01/12/2019 17:26:00,Lisa Schulz,5.22,Produkt D,70.0,Firma19,Lager J,Lager B
001,Verpackungsmaterial bestellt,01/12/2019 17:27:00,Nico Schmidt,53.81,Produkt N,75.0,Firma5,Lager E,Lager A
003,Angebot erstellt,01/12/2019 17:28:00,Luca Huber,31.91,Produkt B,120.0,Firma15,Lager E,Lager F
004,Ware hergestellt,01/12/2019 17:29:00,Sarah Schmidt,31.23,Produkt N,75.0,Firma2,Lager A,Lager H
002,Angebot erstellt,01/12/2019 17:30:00,Emilia Wagner,9.43,Produkt C,80.0,Firma18,Lager B,Lager H
005,Reparatur durchgeführt,01/12/2019 17:31:00,Paul Zimmer,64.16,Produkt K,110.0,Firma3,Lager H,Lager G
010,Ware umgeladen,01/12/2019 17:32:00,Emilia Wagner,25.66,Produkt C,80.0,Firma3,Lager I,Lager B
009,Auftrag eingegangen,01/12/2019 17:33:00,Jan Becker,10.93,Produkt R,130.0,Firma4,Lager B,Lager I
005,Ware wiederverkauft,01/12/2019 17:34:00,Paul Zimmer,44.07,Produkt B,120.0,Firma16,Lager E,Lager J
008,Bestellung aufgenommen,01/12/2019 17:35:00,Jonas Richter,89.01,Produkt E,150.0,Firma4,Lager G,Lager B
003,Preisverhandlungen geführt,01/12/2019 17:36:00,Leonie Richter,90.39,Produkt C,80.0,Firma8,Lager E,Lager C
007,Ware versandt,01/12/2019 17:37:00,Luca Huber,62.38,Produkt S,90.0,Firma17,Lager C,Lager E
008,Ware aus Lager geholt,01/12/2019 17:38:00,Max Mustermann,40.21,Produkt N,75.0,Firma20,Lager D,Lager B
006,Ware verpackt,01/12/2019 17:39:00,Emilia Wagner,83.22,Produkt C,80.0,Firma11,Lager G,Lager A
003,Lieferanten kontaktiert,01/12/2019 17:40:00,Lisa Schulz,39.47,Produkt A,100.0,Firma2,Lager I,Lager E
005,Marketingaktion durchgeführt,01/12/2019 17:41:00,Emilia Wagner,7.07,Produkt F,110.0,Firma10,Lager E,Lager C
010,Ware entsorgt,01/12/2019 17:42:00,Leonie Richter,68.13,Produkt T,85.0,Firma7,Lager E,Lager G
008,Verpackungsmaterial bestellt,01/12/2019 17:43:00,Nico Schmidt,37.52,Produkt Q,110.0,Firma20,Lager C,Lager G
008,Rechnung erstellt,01/12/2019 17:44:00,David Meyer,97.0,Produkt E,150.0,Firma19,Lager B,Lager A
002,Verpackungsmaterial bestellt,01/12/2019 17:45:00,Sophia Lang,13.8,Produkt O,120.0,Firma9,Lager J,Lager A
001,Ware aus Lager geholt,01/12/2019 17:46:00,Jonas Richter,39.28,Produkt C,80.0,Firma9,Lager B,Lager B
005,Ware zum Versand vorbereitet,01/12/2019 17:47:00,Jonas Richter,51.52,Produkt P,100.0,Firma2,Lager G,Lager D
003,Marketingaktion durchgeführt,01/12/2019 17:48:00,Jonas Richter,82.4,Produkt C,80.0,Firma16,Lager B,Lager I
004,Personal geschult,01/12/2019 17:49:00,Emilia Wagner,85.42,Produkt Q,110.0,Firma18,Lager C,Lager I
004,Lieferanten kontaktiert,01/12/2019 17:50:00,Sarah Schmidt,43.29,Produkt O,120.0,Firma17,Lager F,Lager D
008,Ware hergestellt,01/12/2019 17:51:00,Lisa Schulz,23.9,Produkt O,120.0,Firma5,Lager D,Lager I
003,Werbekampagne gestartet,01/12/2019 17:52:00,Max Mustermann,85.84,Produkt S,90.0,Firma19,Lager D,Lager J
007,Auftrag eingegangen,01/12/2019 17:53:00,Sarah Schmidt,41.7,Produkt G,95.0,Firma1,Lager F,Lager B
006,Ware hergestellt,01/12/2019 17:54:00,Noah Becker,7.34,Produkt I,90.0,Firma12,Lager B,Lager G
006,Ware umgeladen,01/12/2019 17:55:00,Jonas Richter,8.89,Produkt B,120.0,Firma6,Lager A,Lager I
003,Ware versandt,01/12/2019 17:56:00,Sarah Schmidt,62.34,Produkt Q,110.0,Firma17,Lager I,Lager J
002,Ware gelagert,01/12/2019 17:57:00,Hannah Meyer,6.99,Produkt K,110.0,Firma10,Lager D,Lager A
008,Zahlung erhalten,01/12/2019 17:58:00,Nico Schmidt,57.06,Produkt S,90.0,Firma20,Lager D,Lager F
004,Angebot erstellt,01/12/2019 17:59:00,Luca Huber,76.51,Produkt Q,110.0,Firma2,Lager H,Lager J
006,Kundensupport angefragt,01/12/2019 18:00:00,Luca Huber,46.75,Produkt S,90.0,Firma8,Lager J,Lager D
001,Lieferanten kontaktiert,01/12/2019 18:01:00,Hannah Meyer,8.7,Produkt P,100.0,Firma5,Lager I,Lager F
002,Auftrag eingegangen,01/12/2019 18:02:00,Lisa Schulz,47.17,Produkt S,90.0,Firma15,Lager C,Lager G
001,Kundensupport angefragt,01/12/2019 18:03:00,Jonas Richter,65.67,Produkt E,150.0,Firma1,Lager A,Lager I
010,Rechnung bezahlt,01/12/2019 18:04:00,Hannah Meyer,34.72,Produkt M,95.0,Firma4,Lager H,Lager H
009,Rechnung erstellt,01/12/2019 18:05:00,Mia Schmitt,88.6,Produkt O,120.0,Firma16,Lager G,Lager A
001,Reparatur durchgeführt,01/12/2019 18:06:00,Noah Becker,80.49,Produkt Q,110.0,Firma9,Lager C,Lager E
001,Marketingaktion durchgeführt,01/12/2019 18:07:00,Nico Schmidt,42.97,Produkt T,85.0,Firma9,Lager B,Lager A
002,Ware verpackt,01/12/2019 18:08:00,Lisa Mueller,55.89,Produkt Q,110.0,Firma10,Lager I,Lager I
002,Personal geschult,01/12/2019 18:09:00,Luca Huber,14.39,Produkt O,120.0,Firma1,Lager J,Lager F
006,Qualitätskontrolle durchgeführt,01/12/2019 18:10:00,Luca Huber,17.99,Produkt K,110.0,Firma2,Lager G,Lager G
004,Rückverfolgbarkeitsprüfung,01/12/2019 18:11:00,Emma Weber,96.99,Produkt R,130.0,Firma15,Lager G,Lager G
001,Qualitätskontrolle durchgeführt,01/12/2019 18:12:00,Emilia Wagner,14.14,Produkt G,95.0,Firma11,Lager J,Lager I
004,Ware umgeladen,01/12/2019 18:13:00,Paul Zimmer,43.94,Produkt R,130.0,Firma9,Lager C,Lager I
010,Ware entsorgt,01/12/2019 18:14:00,Sophia Lang,80.89,Produkt D,70.0,Firma13,Lager F,Lager J
009,Zahlung erhalten,01/12/2019 18:15:00,Lisa Mueller,19.76,Produkt D,70.0,Firma16,Lager J,Lager A
009,Ware umgeladen,01/12/2019 18:16:00,Timo Wagner,93.06,Produkt P,100.0,Firma15,Lager F,Lager A
003,Ware zum Versand vorbereitet,01/12/2019 18:17:00,Paul Zimmer,89.88,Produkt P,100.0,Firma8,Lager D,Lager B
008,Lieferanten kontaktiert,01/12/2019 18:18:00,Lena Mueller,96.81,Produkt E,150.0,Firma18,Lager A,Lager J
001,Produktionsplanung erstellt,01/12/2019 18:19:00,Laura Fischer,68.0,Produkt F,110.0,Firma16,Lager A,Lager C
009,Rechnung versendet,01/12/2019 18:20:00,Lisa Mueller,89.49,Produkt E,150.0,Firma18,Lager A,Lager I
008,Personal geschult,01/12/2019 18:21:00,Emilia Wagner,89.06,Produkt L,140.0,Firma20,Lager H,Lager F
005,Ware hergestellt,01/12/2019 18:22:00,Lena Mueller,66.04,Produkt N,75.0,Firma20,Lager H,Lager B
004,Reparatur durchgeführt,01/12/2019 18:23:00,Timo Wagner,81.21,Produkt O,120.0,Firma13,Lager E,Lager B
009,Werbekampagne gestartet,01/12/2019 18:24:00,Sarah Schmidt,52.92,Produkt H,130.0,Firma7,Lager A,Lager E
007,Lieferanten kontaktiert,01/12/2019 18:25:00,Mia Schmitt,74.25,Produkt E,150.0,Firma16,Lager I,Lager J
001,Ware retourniert,01/12/2019 18:26:00,Jan Becker,90.21,Produkt F,110.0,Firma3,Lager F,Lager J
004,Zahlung erhalten,01/12/2019 18:27:00,Noah Becker,54.83,Produkt D,70.0,Firma10,Lager A,Lager F
002,Bestellung aufgenommen,01/12/2019 18:28:00,Emma Weber,64.89,Produkt J,75.0,Firma8,Lager A,Lager E
007,Rechnung bezahlt,01/12/2019 18:29:00,Laura Fischer,33.08,Produkt H,130.0,Firma18,Lager E,Lager A
007,Ware aus Lager geholt,01/12/2019 18:30:00,Sophia Lang,63.07,Produkt R,130.0,Firma6,Lager H,Lager I
006,Ware zur Produktion gebracht,01/12/2019 18:31:00,Jonas Richter,6.22,Produkt N,75.0,Firma16,Lager E,Lager E
005,Rechnung versendet,01/12/2019 18:32:00,David Meyer,21.32,Produkt E,150.0,Firma10,Lager E,Lager F
003,Produktionsplanung erstellt,01/12/2019 18:33:00,Emilia Wagner,27.5,Produkt F,110.0,Firma2,Lager D,Lager A
010,Ware versandt,01/12/2019 18:34:00,Paul Zimmer,65.79,Produkt M,95.0,Firma5,Lager A,Lager I
010,Ware zur Produktion gebracht,01/12/2019 18:35:00,Leonie Richter,41.56,Produkt M,95.0,Firma12,Lager H,Lager D
007,Ware beim Kunden angekommen,01/12/2019 18:36:00,Paul Zimmer,20.39,Produkt P,100.0,Firma10,Lager B,Lager C
004,Kundensupport angefragt,01/12/2019 18:37:00,Hannah Meyer,68.68,Produkt G,95.0,Firma10,Lager J,Lager I
010,Ware umgeladen,01/12/2019 18:38:00,David Meyer,5.41,Produkt J,75.0,Firma7,Lager G,Lager A
009,Ware zum Versand vorbereitet,01/12/2019 18:39:00,Noah Becker,93.08,Produkt C,80.0,Firma7,Lager J,Lager E
007,Ware versandt,01/12/2019 18:40:00,Paul Zimmer,26.23,Produkt H,130.0,Firma4,Lager I,Lager H
003,Rechnung versendet,01/12/2019 18:41:00,Jonas Richter,25.73,Produkt P,100.0,Firma14,Lager J,Lager I
006,Reparatur durchgeführt,01/12/2019 18:42:00,Mia Schmitt,56.86,Produkt G,95.0,Firma14,Lager B,Lager F
001,Personal geschult,01/12/2019 18:43:00,Lisa Schulz,45.43,Produkt B,120.0,Firma18,Lager H,Lager C
005,Ware entsorgt,01/12/2019 18:44:00,David Meyer,22.08,Produkt Q,110.0,Firma18,Lager G,Lager B
009,Ware entsorgt,01/12/2019 18:45:00,Sarah Schmidt,11.19,Produkt S,90.0,Firma6,Lager B,Lager I
009,Rechnung erstellt,01/12/2019 18:46:00,Lena Mueller,50.32,Produkt L,140.0,Firma2,Lager J,Lager H
002,Bestellung aufgenommen,01/12/2019 18:47:00,Mia Schmitt,57.31,Produkt S,90.0,Firma3,Lager H,Lager C
008,Marketingaktion durchgeführt,01/12/2019 18:48:00,Hannah Meyer,55.58,Produkt K,110.0,Firma1,Lager B,Lager F
009,Rückverfolgbarkeitsprüfung,01/12/2019 18:49:00,Mia Schmitt,25.43,Produkt M,95.0,Firma3,Lager E,Lager G
006,Produktionsplanung erstellt,01/12/2019 18:50:00,Jonas Richter,55.36,Produkt C,80.0,Firma3,Lager B,Lager A
005,Verpackungsmaterial bestellt,01/12/2019 18:51:00,Jan Becker,90.47,Produkt O,120.0,Firma19,Lager H,Lager H
007,Rechnung versendet,01/12/2019 18:52:00,Jan Becker,29.68,Produkt R,130.0,Firma8,Lager J,Lager D
005,Ware retourniert,01/12/2019 18:53:00,Jan Becker,78.84,Produkt L,140.0,Firma20,Lager D,Lager G
009,Ware wiederverkauft,01/12/2019 18:54:00,David Meyer,17.09,Produkt H,130.0,Firma1,Lager J,Lager E
006,Ware entsorgt,01/12/2019 18:55:00,Laura Fischer,95.49,Produkt N,75.0,Firma6,Lager D,Lager H
009,Ware zum Versand vorbereitet,01/12/2019 18:56:00,Sarah Schmidt,88.92,Produkt F,110.0,Firma2,Lager D,Lager C
005,Ware entsorgt,01/12/2019 18:57:00,Nico Schmidt,43.6,Produkt C,80.0,Firma2,Lager I,Lager F
002,Ware gelagert,01/12/2019 18:58:00,Emilia Wagner,50.44,Produkt J,75.0,Firma14,Lager I,Lager C
007,Ware entsorgt,01/12/2019 18:59:00,Luca Huber,81.0,Produkt S,90.0,Firma17,Lager A,Lager B
005,Ware entsorgt,01/12/2019 19:00:00,Laura Fischer,5.43,Produkt I,90.0,Firma12,Lager F,Lager C
005,Preisverhandlungen geführt,01/12/2019 19:01:00,Timo Wagner,14.09,Produkt C,80.0,Firma12,Lager F,Lager G
006,Vertragsverhandlungen geführt,01/12/2019 19:02:00,Jonas Richter,14.77,Produkt F,110.0,Firma13,Lager E,Lager A
005,Ware verpackt,01/12/2019 19:03:00,Lena Mueller,20.36,Produkt A,100.0,Firma9,Lager J,Lager I
008,Personal geschult,01/12/2019 19:04:00,Noah Becker,72.13,Produkt K,110.0,Firma4,Lager A,Lager E
004,Lieferanten kontaktiert,01/12/2019 19:05:00,Jan Becker,32.72,Produkt P,100.0,Firma12,Lager E,Lager H
010,Ware entsorgt,01/12/2019 19:06:00,Mia Schmitt,16.67,Produkt P,100.0,Firma19,Lager C,Lager H
001,Marketingaktion durchgeführt,01/12/2019 19:07:00,Leonie Richter,21.72,Produkt H,130.0,Firma1,Lager C,Lager B
009,Marketingaktion durchgeführt,01/12/2019 19:08:00,Noah Becker,13.19,Produkt I,90.0,Firma5,Lager C,Lager D
004,Ware beim Kunden angekommen,01/12/2019 19:09:00,Jan Becker,28.66,Produkt J,75.0,Firma7,Lager D,Lager D
004,Kundensupport angefragt,01/12/2019 19:10:00,Leonie Richter,5.76,Produkt P,100.0,Firma8,Lager G,Lager F
005,Ware wiederverkauft,01/12/2019 19:11:00,Lisa Schulz,76.45,Produkt L,140.0,Firma15,Lager A,Lager F
005,Vertragsverhandlungen geführt,01/12/2019 19:12:00,Jonas Richter,8.77,Produkt C,80.0,Firma15,Lager D,Lager D
010,Marketingaktion durchgeführt,01/12/2019 19:13:00,Luca Huber,39.97,Produkt F,110.0,Firma14,Lager C,Lager A
010,Marketingaktion durchgeführt,01/12/2019 19:14:00,Lena Mueller,73.4,Produkt E,150.0,Firma16,Lager C,Lager I
